gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
354515606																										urn:catalog:C:A:47701													2010-03-26 14:59:40.0																			3	C	A			preserved				urn:catalog:C:A:47701	47701		S. Lundsteen, K. Dahl				T																													2004	8	23							Epiphyte on Phycodrys rubens					Baltic Sea				Denmark		Kattegat North	Kn		Frederikshavn-Hirsholm Gas-søjle					8.000	8.000						57.000000	10.000000			1000.000																																					R. Nielsen													Heterosiphonia japonica													Heterosiphonia		japonica				Yendo					
354515605																										urn:catalog:C:C-A:52990													2006-08-17 22:00:00.0																			3	C	C-A			preserved				urn:catalog:C:C-A:52990	52990		Sten Rønhede, Martha Laursen				T																													2005	8	30							Ringkøbing Amt;					North Sea				Denmark		Limfjorden	Lf		Gjeller Odde					3.500	3.500						56.369999	8.170000			1000.000																																					R. Nielsen													Heterosiphonia japonica													Heterosiphonia		japonica				Yendo					
354515604																										urn:catalog:C:C-A:52987													2006-08-17 22:00:00.0																			3	C	C-A			preserved				urn:catalog:C:C-A:52987	52987		Sten Rønhede, Martha Laursen																																	2005	8	24							Ringkøbing Amt;					North Sea				Denmark		Limfjorden	Lf		Thisted Bredning					1.500	1.500						56.450001	8.300000			1000.000																																					R. Nielsen													Heterosiphonia japonica													Heterosiphonia		japonica				Yendo					
354515603																										urn:catalog:C:C-A:52986													2006-08-17 22:00:00.0																			3	C	C-A			preserved				urn:catalog:C:C-A:52986	52986		Sten Rønhede, Martha Laursen																																	2005	8	1							Ringkøbing Amt;					North Sea				Denmark		Limfjorden	Lf		Dråby Vig					2.000	2.000						56.500000	8.520000			1000.000																																					R. Nielsen													Heterosiphonia japonica													Heterosiphonia		japonica				Yendo					
354515602																										urn:catalog:C:C-A:51230													2006-08-17 22:00:00.0																			3	C	C-A			preserved				urn:catalog:C:C-A:51230	51230		P. M. Pedersen																																	2005	5	28							Dredging;					Baltic Sea				Denmark		Kattegat North	Kn		Hirsholmene, Kølpen					4.000	4.000						57.480000	10.630000			1000.000																																					R. Nielsen													Heterosiphonia japonica													Heterosiphonia		japonica				Yendo					
354515601																										urn:catalog:C:C-A:47701													2006-08-17 22:00:00.0																			3	C	C-A			preserved				urn:catalog:C:C-A:47701	47701		S. Lundsteen, K. Dahl				T																													2004	8	23							Epiphyte on Phycodrys rubens					Baltic Sea				Denmark		Kattegat North	Kn		Frederikshavn-Hirsholm Gas-søjle					8.000	8.000						57.470001	10.620000			1000.000																																					R. Nielsen													Heterosiphonia japonica													Heterosiphonia		japonica				Yendo					
239540113																										urn:catalog:KMN:A:1917													2016-03-23																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:1917	1917		Per Arvid Åsen, Kjell-Olav Hansen, Karl Ivar Moen																																	2007	10	18																Norway		Vest-Agder	Kristiansand		Bertesbukta Semi-eksponert												58.14564694	8.03147339		7			MK 4298,4533																																			Per Arvid Åsen, Kjell-Olav Hansen, Karl Ivar Moen	2007-10-18												Heterosiphonia japonica																			Yendo, 1920					
239540112																										urn:catalog:KMN:A:1916													2016-03-23																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:1916	1916		Per Arvid Åsen, Kjell-Olav Hansen, Karl Ivar Moen																																	2007	10	18																Norway		Vest-Agder	Kristiansand		Bertesbukta Semi-eksponert, på tunikat												58.14564694	8.03147339		7			MK 4298,4533																																			Per Arvid Åsen, Kjell-Olav Hansen, Karl Ivar Moen	2007-10-18												Heterosiphonia japonica																			Yendo, 1920					
239540107																										urn:catalog:KMN:A:1908													2016-03-23																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:1908	1908		Per Arvid Åsen, Elisabeth Goksøyr Åsen																																	2006	8	11																Norway		Vest-Agder	Kristiansand		Mekken Steinfylling, semieksponert. Vanlig.												58.14112433	7.9813181		7			MK 4002,4487																																			Per Arvid Åsen, Elisabeth Goksøyr Åsen	2006-08-11												Heterosiphonia japonica																			Yendo, 1920					
239540106																										urn:catalog:KMN:A:1905													2016-03-23																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:1905	1905		Per Arvid Åsen, Elisabeth Goksøyr Åsen																																	2006	8	11																Norway		Vest-Agder	Kristiansand		Lille Kjeholmen (Fiskå) Svaberg. Vanlig.												58.12798708	7.97846699		7			MK 3983,4341																																			Per Arvid Åsen, Elisabeth Goksøyr Åsen	2006-08-11												Heterosiphonia japonica																			Yendo, 1920					
239540103																										urn:catalog:KMN:A:1902													2016-03-23																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:1902	1902		Per Arvid Åsen, Karl Ivar Moen, Kjell-Olav Hansen																																	2006	8	27																Norway		Vest-Agder	Lyngdal		Grønsfjorden st. 3.5 Semieksponert - noe beskyttet. Vanlig.												58.0436972	7.0338661		7			LK 8393,3526																																			Per Arvid Åsen, Karl Ivar Moen, Kjell-Olav Hansen	2006-08-27												Heterosiphonia japonica																			Yendo, 1920					
239540094																										urn:catalog:KMN:A:1884													2016-03-23																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:1884	1884		Per Arvid Åsen, Karl Ivar Moen, Kjell-Olav Hansen																																	2006	8	16																Norway		Vest-Agder	Lindesnes		Båly, st. 3.8 - 3.9 Svært vanlig												58.04047201	7.15449425		7			LK 9104,3470																																			Per Arvid Åsen, Karl Ivar Moen, Kjell-Olav Hansen	2006-08-16												Heterosiphonia japonica																			Yendo, 1920					
239540091																										urn:catalog:KMN:A:1879													2016-03-23																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:1879	1879		Per Arvid Åsen, Elisabeth Goksøyr Åsen																																	2006	2	10																Norway		Vest-Agder	Lindesnes		Svinør, på utsiden i vest Semi-eksponert												58.03012257	7.21946821		71			LK 948,334																																			Vivian Husa	2006-02-10												Heterosiphonia japonica																			Yendo, 1920					
239540090																										urn:catalog:KMN:A:1878													2016-03-23																				KMN	A			Preservedspecimen				urn:catalog:KMN:A:1878	1878		Per Arvid Åsen, Karl Ivar Moen, Kjell-Olav Hansen																																	2005	9	22																Norway		Vest-Agder	Lyngdal		Grønsfjorden st. 3.5												58.04356647	7.03412743		71			LK 839,352																																			Vivian Husa	2005-09-22												Heterosiphonia japonica																			Yendo, 1920					
180428809																										SANT:SANT-Algae:16774-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:16774-A	16774		V. Peña & I. Bárbara																													2005-07-07				2005	7	7		Infralitoral (4-m) fondo de maërl															ES	PO			Pontevedra: Oeste de Con de Pego, Cangas, Ría de Vigo	Pontevedra: Oeste de Con de Pego, Cangas, Ría de Vigo																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428805																										SANT:SANT-Algae:16752-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:16752-A	16752		V. Peña & I. Bárbara																													2005-05-18				2005	5	18		Infralitoral (4-m) fondo de maërl															ES	PO			Pontevedra: Oeste de Con de Pego, Cangas, Ría de Vigo	Pontevedra: Oeste de Con de Pego, Cangas, Ría de Vigo																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428779																										SANT:SANT-Algae:16472-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:16472-A	16472		J. Cremades & I. Bárbara																													1988-03-19				1988	3	19		Sobre Cystoseira tamariscifolia, junto con Dasya ocellata															ES	C			A Coruña: Punta Leiras, Mugardos, Ría de Ferrol	A Coruña: Punta Leiras, Mugardos, Ría de Ferrol																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428751																										SANT:SANT-Algae:16101-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:16101-A	16101		I. Bárbara & P. Díaz																													2005-07-12				2005	7	12		Dragado (-5m) en pradera de Zostera marina															ES	LU			Lugo: San Ciprián, Xove, Playa de Lago	Lugo: San Ciprián, Xove, Playa de Lago																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428746																										SANT:SANT-Algae:16074-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:16074-A	16074		I. Bárbara, P. Díaz & J. Cremades																													2005-07-13				2005	7	13		Infralitoral (-6 m) sobre roca															ES	LU			Lugo: San Ciprián, Xove, Interior dique Morás (6)	Lugo: San Ciprián, Xove, Interior dique Morás (6)																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428731																										SANT:SANT-Algae:15898-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15898-A	15898		M. Beltrán & I. Bárbara																													2002-07-13				2002	7	13		Infralitoral, sobre Corallina officinalis															ES	C			A Coruña: Ensenada Lagoa, A Coruña, Ría de A Coruña	A Coruña: Ensenada Lagoa, A Coruña, Ría de A Coruña																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428723																										SANT:SANT-Algae:15836-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15836-A	15836		I. Bárbara, V. Peña, P. Díaz & M. Tibaldo																													2005-06-22				2005	6	22		Dragado (-10m) en fondo de maërl con Ulva															ES	C			A Coruña: Punta del Castro, Ribeira, Ría de Arousa	A Coruña: Punta del Castro, Ribeira, Ría de Arousa																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428722																										SANT:SANT-Algae:15831-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15831-A	15831		I. Bárbara, V. Peña, P. Díaz & M. Tibaldo																													2005-06-17				2005	6	17		Dragado (-9m) en fondo de maërl															ES	PO			Pontevedra: Cerca de punta Barbojeita, Illa de Arousa, Ría de Arousa	Pontevedra: Cerca de punta Barbojeita, Illa de Arousa, Ría de Arousa																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428717																										SANT:SANT-Algae:15782-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15782-A	15782		I. Bárbara, R. Araújo & M. Tibaldo																													2004-10-29				2004	10	29		Intermareal inferior, sobre roca, Balanus y Mytilus															ES	C			A Coruña: Punta Cambrona, Outes, Ría de Muros e Noia	A Coruña: Punta Cambrona, Outes, Ría de Muros e Noia																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428715																										SANT:SANT-Algae:15768-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15768-A	15768		I. Bárbara, R. Araújo & M. Tibaldo																													2004-10-29				2004	10	29		Intermareal inferior, sobre Balaus y Mytilus															ES	PO			Pontevedra: Playa de Naval, Illa de Arousa, Ría de Arousa	Pontevedra: Playa de Naval, Illa de Arousa, Ría de Arousa																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428714																										SANT:SANT-Algae:15764-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15764-A	15764		I. Bárbara & V. Peña																													2005-06-14				2005	6	14		Dragado (-10m) sobre cascajo y maërl															ES	PO			Pontevedra: Punta Loira, Marín, Ría de Pontevedra	Pontevedra: Punta Loira, Marín, Ría de Pontevedra																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428712																										SANT:SANT-Algae:15744-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15744-A	15744		I. Bárbara & V. Peña																													2004-06-04				2004	6	4		Fondo de maërl (-5m) junto a Dasya sessilis															ES	PO			Pontevedra: Punta Moreira, O Grove, Ría de Arousa	Pontevedra: Punta Moreira, O Grove, Ría de Arousa																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428710																										SANT:SANT-Algae:15720-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15720-A	15720		K. Colins & V. Peña																													2005-05-07				2005	5	7		Infralitoral (-12m) en fondo de maërl															GB				Reino Unido: Poole Bay, condado de Dorset	Reino Unido: Poole Bay, condado de Dorset																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428709																										SANT:SANT-Algae:15715-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15715-A	15715		V. Peña & I. Bárbara																													2004-03-17				2004	3	17		Infralitoral (-5m) dragado en fondo de maërl.															ES	PO			Pontevedra: Oeste de Con de Pego, Cangas, Ría de Vigo	Pontevedra: Oeste de Con de Pego, Cangas, Ría de Vigo																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428708																										SANT:SANT-Algae:15714-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15714-A	15714		V. Peña & I. Bárbara																													2004-04-28				2004	4	28		Infralitoral (-11m) dragado en fondo de maërl.															ES	C			A Coruña: Riveira, Riveira, Ría de Arousa	A Coruña: Riveira, Riveira, Ría de Arousa																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428707																										SANT:SANT-Algae:15713-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15713-A	15713		V. Peña & I. Bárbara																													2004-09-17				2004	9	17		Infralitoral (-17m) dragado en fondo de cascajo.															ES	PO			Pontevedra: Ensenada de Cangas, Cangas, Ría de Vigo	Pontevedra: Ensenada de Cangas, Cangas, Ría de Vigo																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428706																										SANT:SANT-Algae:15712-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15712-A	15712		V. Peña & I. Bárbara																													2004-09-07				2004	9	7		Infralitoral (-16m) dragado en fondo de maërl y cascajo.															ES	PO			Pontevedra: Leisón de area milla, Cangas, Ría de Vigo	Pontevedra: Leisón de area milla, Cangas, Ría de Vigo																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428705																										SANT:SANT-Algae:15711-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15711-A	15711		V. Peña, I. Bárbara & P. Díaz																													2005-02-18				2005	2	18		Infralitoral (-9m) dragado en fondo de maërl y cascajo.															ES	PO			Pontevedra: Playa de la Tulla, Bueu, Ría de Pontevedra	Pontevedra: Playa de la Tulla, Bueu, Ría de Pontevedra																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428704																										SANT:SANT-Algae:15710-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15710-A	15710		V. Peña & I. Bárbara																													2004-08-17				2004	8	17		Infralitoral (-10m) dragado en fondo de maërl. Sobre tubo de poliqueto.															ES	PO			Pontevedra: Ensenada de Cangas, Cangas, Ría de Vigo	Pontevedra: Ensenada de Cangas, Cangas, Ría de Vigo																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428703																										SANT:SANT-Algae:15692-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15692-A	15692		I. Bárbara & V. Peña																													2005-05-18				2005	5	18		Infralitoral (-6m) fondo de maërl															ES	PO			Pontevedra: Oeste de Con de Pego, Cangas, Ría de Vigo	Pontevedra: Oeste de Con de Pego, Cangas, Ría de Vigo																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428686																										SANT:SANT-Algae:15522-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15522-A	15522		V. Peña & I. Bárbara																													2004-09-08				2004	9	8		Infralitoral (-13m) sobre maërl y cascajo															ES	PO			Pontevedra: Castros da Barra, Ría de Vigo, Cangas	Pontevedra: Castros da Barra, Ría de Vigo, Cangas																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428681																										SANT:SANT-Algae:15459-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15459-A	15459		I. Bárbara & P. Díaz																													2004-09-30				2004	9	30		Intermareal inferior															ES	LU			Lugo: San Ciprián, Cervo, al Este de Punta Furada	Lugo: San Ciprián, Cervo, al Este de Punta Furada																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
180428662																										SANT:SANT-Algae:15349-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15349-A	15349		P. Díaz & I. Bárbara																													2003-08-29				2003	8	29		Intermareal medio, sobre roca con arena															ES	C			A Coruña: Playa de Barrañán, rocas de la izquierda, Arteixo	A Coruña: Playa de Barrañán, rocas de la izquierda, Arteixo																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
121590388																										SANT:SANT-Algae:15263-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15263-A	15263		I. Bárbara																													2004-11-15				2004	11	15		Intermareal inferior sobre gusanos sedentarios															ES	LU			Lugo: Interior dique Morás, Xove	Lugo: Interior dique Morás, Xove																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
121590383																										SANT:SANT-Algae:15105-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15105-A	15105		I. Bárbara, V. Peña & P. Díaz																													2004-03-17				2004	3	17		Infralitoral (-4m) sobre maërl, junto con Kallymenia reniformis, Gracilaria multipartita y Sargassum muticum															ES	PO			Pontevedra: Oeste de Con de Pego, Cangas, Ría de Vigo	Pontevedra: Oeste de Con de Pego, Cangas, Ría de Vigo																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
121590382																										SANT:SANT-Algae:15094-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15094-A	15094		I. Bárbara																													2004-02-23				2004	2	23		Infralitoral (-2m) sobre Balanus y Mytilus															ES	C			A Coruña: parte externa Isla Santa Cristina, Oleiros, Ría de A Coruña	A Coruña: parte externa Isla Santa Cristina, Oleiros, Ría de A Coruña																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
121590381																										SANT:SANT-Algae:15073-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15073-A	15073		I. Bárbara																													2004-02-08				2004	2	8		Infralitoral (-8m), sobre Mytillus y Balanus, junto con Compsothamnion thuyoides y Pterothamnion plumula															ES	C			A Coruña: San Antón, A Coruña, Ría de A Coruña	A Coruña: San Antón, A Coruña, Ría de A Coruña																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
121590377																										SANT:SANT-Algae:15024-A																														http://biocol.org/urn:lsid:biocol.org:col:14309			SANT	SANT-Algae			PreservedSpecimen				SANT:SANT-Algae:15024-A	15024		I. Bárbara																													2004-01-23				2004	1	23		Rocas verticales del intermareal inferior, junto con U. pinnatifida, H. flosculosus, A. tripinnatum y R. divaricata															ES	C			A Coruña: Punta Insuela, Riveira, Ría de Arousa	A Coruña: Punta Insuela, Riveira, Ría de Arousa																																																																	Heterosiphonia japonica Yendo								Plantae				Dasyaceae	Heterosiphonia											
