id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
724085,NHA,,,PreservedSpecimen,790b6f93-9513-4e4f-b458-e0140c5feadd,NHA-619603,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"R. Eriksen",,,,2014-01-15,2014,1,15,15,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Fort Stark, Newcastle, NH",,0,,43.058681,-70.712429,,369,,"hmt (2015-10-28 02:45:11)",,"georef batch tool 2015-10-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:790b6f93-9513-4e4f-b458-e0140c5feadd,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724085
724086,NHA,,,PreservedSpecimen,c1d5879d-bb9c-4c98-89cd-a9d0bca0b2fc,NHA-619604,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"R. Eriksen",,,,2014-01-15,2014,1,15,15,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Fort Stark, Newcastle, NH",,0,,43.058681,-70.712429,,369,,"hmt (2015-10-28 02:45:11)",,"georef batch tool 2015-10-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:c1d5879d-bb9c-4c98-89cd-a9d0bca0b2fc,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724086
724098,NHA,,,PreservedSpecimen,57405b73-68f9-40d1-a378-87847525758f,NHA-619616,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"H. Traggis",,,,2013-07-18,2013,7,18,199,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,Rye,"Star Island, Isles of Shoals, SCUBA, Rye, NH",,0,,42.975754,-70.613498,,325,,"HMT (2015-11-03 14:37:25)",,"georef batch tool 2015-11-03","reviewed - high confidence",,6,,,,,"-19 feet",,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:57405b73-68f9-40d1-a378-87847525758f,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724098
724106,NHA,,,PreservedSpecimen,4494afc9-8687-483e-b481-d7f760b98472,NHA-619624,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-08-14,2013,8,14,226,,,,,,,,,,,,,,,,,,,,,"United States",Maine,York,,"Wood Island, mouth of the Saco River and at the entrance of Biddeford Pool, ME",,0,,43.456475,-70.333659,,642,,"HMT (2015-11-30 12:14:14)",,"georef batch tool 2015-11-30; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:4494afc9-8687-483e-b481-d7f760b98472,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724106
724109,NHA,,,PreservedSpecimen,a2b5e637-2bc9-4bec-8a09-bc4c56ad982f,NHA-619627,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-08-14,2013,8,14,226,,,,,,,,,,,,,,,,,,,,,"United States",Maine,York,,"Wood Island, mouth of the Saco River and at the entrance of Biddeford Pool, ME",,0,,43.456475,-70.333659,,642,,"HMT (2015-11-30 12:14:14)",,"georef batch tool 2015-11-30; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:a2b5e637-2bc9-4bec-8a09-bc4c56ad982f,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724109
724126,NHA,,,PreservedSpecimen,de116d01-a2b0-42c9-aab1-8945b13360fa,NHA-619644,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-03-07,2013,3,7,66,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Dover Point, Dover, NH",,0,,43.119935,-70.827653,,92,,"HMT (2015-11-02 11:48:14)",,"georef batch tool 2015-11-02","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:de116d01-a2b0-42c9-aab1-8945b13360fa,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724126
724171,NHA,,,PreservedSpecimen,668d7cc1-a39d-4ca0-ad7c-75501ec57fdd,NHA-619689,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"K. McKeton",,,,1012-07-20,1012,7,20,202,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Boston Harbor Road, Little Bay, Dover, NH",,0,,43.126475,-70.841723,,647,,"HMT (2015-11-02 13:21:18)",,"georef batch tool 2015-11-02; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:668d7cc1-a39d-4ca0-ad7c-75501ec57fdd,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724171
724172,NHA,,,PreservedSpecimen,57414b67-cd0d-4ac9-9e05-3fdf30315aa2,NHA-619690,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"K. McKeton",,,,2012-07-20,2012,7,20,202,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Boston Harbor Road, Little Bay, Dover, NH",,0,,43.126475,-70.841723,,647,,"HMT (2015-11-02 13:21:18)",,"georef batch tool 2015-11-02; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:57414b67-cd0d-4ac9-9e05-3fdf30315aa2,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724172
724173,NHA,,,PreservedSpecimen,6b75b529-1b64-4dc1-b24a-d8c38354d6b6,NHA-619691,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"K. McKeton",,,,2012-07-20,2012,7,20,202,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Boston Harbor Road, Little Bay, Dover, NH",,0,,43.126475,-70.841723,,647,,"HMT (2015-11-02 13:21:18)",,"georef batch tool 2015-11-02; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:6b75b529-1b64-4dc1-b24a-d8c38354d6b6,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724173
724174,NHA,,,PreservedSpecimen,f502cc73-3a16-4bce-b1df-1070b839fda0,NHA-619692,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"K. McKeton",,,,2012-07-20,2012,7,20,202,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Boston Harbor Road, Little Bay, Dover, NH",,0,,43.126475,-70.841723,,647,,"HMT (2015-11-02 13:21:18)",,"georef batch tool 2015-11-02; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:f502cc73-3a16-4bce-b1df-1070b839fda0,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724174
724175,NHA,,,PreservedSpecimen,aadfb612-af17-416d-b865-b66c62eff0cb,NHA-619693,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"K. McKeton",,,,2015-07-20,2015,7,20,201,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Boston Harbor Road, Little Bay, Dover, NH",,0,,43.126475,-70.841723,,647,,"HMT (2015-11-02 13:21:18)",,"georef batch tool 2015-11-02; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:aadfb612-af17-416d-b865-b66c62eff0cb,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724175
724186,NHA,,,PreservedSpecimen,923e9ed6-a198-40d4-9403-9dd4decb6582,NHA-619704,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"J. Witman",,,,2015-06-14,2015,6,14,165,,,,,,,,,,,,,,,,,,,,,"United States",Maine,,,"Cashes ledge, 80 miles due East of Cape Ann, Gulf of Maine, SCUBA, ME",,0,,42.912627,-68.954085,,6037,,"HMT (2015-11-04 13:31:48)",,"georef batch tool 2015-11-04; GeoLocate","reviewed - high confidence",,12,15,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:923e9ed6-a198-40d4-9403-9dd4decb6582,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724186
724187,NHA,,,PreservedSpecimen,fef43f22-2e6d-49c3-b380-af624766b429,NHA-619705,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"J. Witman",,,,2015-06-14,2015,6,14,165,,,,,,,,,,,,,,,,,,,,,"United States",Maine,,,"Cashes ledge, 80 miles due East of Cape Ann, Gulf of Maine, SCUBA, ME",,0,,42.912627,-68.954085,,6037,,"HMT (2015-11-04 13:31:48)",,"georef batch tool 2015-11-04; GeoLocate","reviewed - high confidence",,12,15,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:fef43f22-2e6d-49c3-b380-af624766b429,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724187
724188,NHA,,,PreservedSpecimen,8a8c7e84-18a9-41a6-9996-0a1c99fc807c,NHA-619706,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"R. Bonadede",,,,2013-09-11,2013,9,11,254,,,,,,,,,,,,,,,,,,,,,"United States",Massachusetts,,,"Cranes Beach, Ipswitch, MA",,0,,42.685459,-70.756486,,1500,,"HMT (2015-12-30 14:34:43)",,"georef batch tool 2015-12-30; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:8a8c7e84-18a9-41a6-9996-0a1c99fc807c,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724188
724194,NHA,,,PreservedSpecimen,bfc1fdbf-3b7b-40eb-944b-2c6fa12173a7,NHA-619712,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"H. Traggis",,,,2012-05-14,2012,5,14,135,,,,,,,,,,,,,,,,,,,,,"United States",Massachusetts,,,"Wings Neck, Woods Hole, MA",,0,,41.52639,-70.67361,,948,,"HMT (2015-12-17 14:03:37)",,"georef batch tool 2015-12-17; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:bfc1fdbf-3b7b-40eb-944b-2c6fa12173a7,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724194
724195,NHA,,,PreservedSpecimen,6aed2a25-d629-435d-b758-091b5d4c3f42,NHA-619713,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"H. Traggis",,,,2012-05-14,2012,5,14,135,,,,,,,,,,,,,,,,,,,,,"United States",Massachusetts,,,"Wings Neck, Woods Hole, MA",,0,,41.52639,-70.67361,,948,,"HMT (2015-12-17 14:03:37)",,"georef batch tool 2015-12-17; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:6aed2a25-d629-435d-b758-091b5d4c3f42,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724195
724196,NHA,,,PreservedSpecimen,3c3d4b08-1e30-485e-8151-8dc886f0cf2c,NHA-619714,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2012-08-07,2012,8,7,220,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"near Nannies Island, Great Bay, Newfield, NH",,0,,43.069077,-70.862751,,20,,"hmt (2015-10-28 02:41:40)",,"georef batch tool 2015-10-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:3c3d4b08-1e30-485e-8151-8dc886f0cf2c,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724196
724197,NHA,,,PreservedSpecimen,e0c4e38f-f3ce-4fa2-b335-28b7e433e48b,NHA-619715,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2012-08-07,2012,8,7,220,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"near Nannies Island, Great Bay, Newfield, NH",,0,,43.069077,-70.862751,,20,,"hmt (2015-10-28 02:41:40)",,"georef batch tool 2015-10-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:e0c4e38f-f3ce-4fa2-b335-28b7e433e48b,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724197
724198,NHA,,,PreservedSpecimen,e0b757a6-cff4-4ca8-bf2d-27022f681a51,NHA-619716,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2012-08-07,2012,8,7,220,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"near Nannies Island, Great Bay, Newfield, NH",,0,,43.069077,-70.862751,,20,,"hmt (2015-10-28 02:41:40)",,"georef batch tool 2015-10-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:e0b757a6-cff4-4ca8-bf2d-27022f681a51,https://macroalgae.org:443/portal/collections/individual/index.php?occid=724198
725090,NHA,,,PreservedSpecimen,5474a532-19e6-456f-9254-b091182b9419,NHA-619730,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2012-08-07,2012,8,7,220,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Central Great Bay, Near Lubberland Creek Mouth, Newmarket, NH",,0,,43.073969,-70.906245,,502,,"hmt (2015-12-28 09:55:05)",,"georef batch tool 2015-12-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:5474a532-19e6-456f-9254-b091182b9419,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725090
725091,NHA,,,PreservedSpecimen,84753c46-f80d-4ff3-a568-27a83331d2c1,NHA-619731,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"F. Short",,,,2012-08-07,2012,8,7,220,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,Newmarket,"Central Great Bay, near Lubberland Creek mouth, Newmarket, NH",,0,,43.073969,-70.906245,,502,,"hmt (2015-12-28 09:55:05)",,"georef batch tool 2015-12-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:84753c46-f80d-4ff3-a568-27a83331d2c1,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725091
725096,NHA,,,PreservedSpecimen,4fc11783-2f7f-4a79-af9c-f89491b3724e,NHA-619736,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2014-08-12,2014,8,12,224,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Dover Point, Dover, NH",,0,,43.119935,-70.827653,,92,,"HMT (2015-11-02 11:48:14)",,"georef batch tool 2015-11-02","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:4fc11783-2f7f-4a79-af9c-f89491b3724e,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725096
725101,NHA,,,PreservedSpecimen,83cc49f0-c358-4031-a3df-f38c73c3e4e6,NHA-619741,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-10-22,2013,10,22,295,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Strafford,Dover,"Dover Point, Hilton Park, Dover, NH",,0,,43.121721,-70.827767,,314,,"HMT (2015-11-03 12:13:14)",,"georef batch tool 2015-11-03; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:83cc49f0-c358-4031-a3df-f38c73c3e4e6,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725101
725103,NHA,,,PreservedSpecimen,245669b9-20f2-45f5-8017-5745c22f2d9e,NHA-619743,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2014-08-25,2014,8,25,237,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,Rye,"Jenness Beach, Rye, NH",,0,,42.985257,-70.759535,,1024,,"rpf1 (2016-01-28 21:09:22)",,"georef batch tool 2016-01-28; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:245669b9-20f2-45f5-8017-5745c22f2d9e,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725103
725104,NHA,,,PreservedSpecimen,59a90b42-c413-4fe8-8b40-c59fc4593413,NHA-619744,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2012-09-30,2012,9,30,274,,,,,,,,,,,,,,,,,,,,,"United States",Maine,,,"Fort Foster, Kittery, ME",,0,,43.06629,-70.691924,,317,,"HMT (2015-11-20 16:28:24)",,"georef batch tool 2015-11-20","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:59a90b42-c413-4fe8-8b40-c59fc4593413,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725104
725105,NHA,,,PreservedSpecimen,8c4b36ed-acd1-43d8-82ad-29d0e7b9dce1,NHA-619745,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-09-24,2013,9,24,267,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,Newcastle,"Fort Stark, Newcastle, NH",,0,,43.058681,-70.712429,,369,,"hmt (2015-10-28 02:45:11)",,"georef batch tool 2015-10-28","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:8c4b36ed-acd1-43d8-82ad-29d0e7b9dce1,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725105
725107,NHA,,,PreservedSpecimen,a550b04f-d0f7-4473-a366-593076475d65,NHA-619747,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2013-08-09,2013,8,9,221,,,,,,,,,,,,,,,,,,,,,"United States",Massachusetts,Plymouth,Martshfield,"Brant Rock, Marshfield, MA",,0,,42.091769,-70.641148,,3978,,"HMT (2015-12-19 12:21:01)",,"georef batch tool 2015-12-17; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:a550b04f-d0f7-4473-a366-593076475d65,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725107
725111,NHA,,,PreservedSpecimen,c08cab83-4b68-4b99-914e-50d5592833e5,NHA-619751,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"K. Ward",,,,2014-07-28,2014,7,28,209,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,Newington,"Little Bay, Newington, NH",,0,,43.105608,-70.860971,,1643,,"rpf1 (2016-01-28 20:11:23)",,"georef batch tool 2016-01-28; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:c08cab83-4b68-4b99-914e-50d5592833e5,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725111
725113,NHA,,,PreservedSpecimen,a467d799-3b5b-47db-904e-d3c71e63df9f,NHA-619753,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2014-01-15,2014,1,15,15,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",Rockingham,Rye,"One mile south of Wallis Sands Beach, Rye, NH",,0,,43.016709,-70.731974,,591,,"hmt (2015-10-28 02:36:51)",,"georef batch tool 2015-10-28; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:a467d799-3b5b-47db-904e-d3c71e63df9f,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725113
725208,NHA,,,PreservedSpecimen,db558730-08f6-4fc5-81eb-b0c4080f8fca,NHA-619848,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2012-12-16,2012,12,16,351,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"hydrographic buoy within middle of Great Bay, NH",,0,,43.069791,-70.883218,,647,,"HMT (2015-11-02 13:27:06)",,"georef batch tool 2015-11-02; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:db558730-08f6-4fc5-81eb-b0c4080f8fca,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725208
725211,NHA,,,PreservedSpecimen,ff4725a0-a1f5-41fa-878f-9ddf83d6779d,NHA-619851,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,"Dasysiphonia japonica",210545,"(Yendo) H.-S.Kim",Dasysiphonia,japonica,,,"Nomenclatural Adjustment","September 24, 2018",,,,,,"A. C. Mathieson",,,,2012-12-06,2012,12,6,341,,,,,,,,,,,,,,,,,,,,,"United States","New Hampshire",,,"Adams Point, near boat ramp, Durham, NH",,0,,43.095137,-70.867327,,111,,"hmt (2015-10-28 02:39:07)",,"georef batch tool 2015-10-28; GeoLocate","reviewed - high confidence",,,,,,,,,,"Ryan Frazier","2018-09-24 08:34:20",,1,urn:uuid:ff4725a0-a1f5-41fa-878f-9ddf83d6779d,https://macroalgae.org:443/portal/collections/individual/index.php?occid=725211
