source,sourceID,scientificName,year,latitude,longitude
MHP,549155,Codium fragile subsp. tomentosoides,1973,41.450879,-70.922412
GBIF,1989459070,Codium fragile subsp. fragile,2007,41.453,-71.394867
MHP,549104,Codium fragile subsp. fragile,2007,41.453,-71.394867
GBIF,1988948728,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1966,41.455912,-70.811307
MHP,549149,Codium fragile subsp. tomentosoides,1966,41.455912,-70.811307
GBIF,1989363706,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1965,41.458844,-71.196056
MHP,549126,Codium fragile subsp. tomentosoides,1965,41.458844,-71.196056
GBIF,1989304249,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1966,41.460226,-70.765885
MHP,549150,Codium fragile subsp. tomentosoides,1966,41.460226,-70.765885
GBIF,1988771024,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,1966,41.460546,-71.169148
MHP,549123,Codium fragile subsp. tomentosoides,1966,41.460546,-71.169148
MHP,906613,Codium fragile subsp. tomentosoides,1977,41.461407,-71.168658
MHP,549124,Codium fragile subsp. tomentosoides,1966,41.462604,-71.19449
OBIS,44f43369-1633-421e-81b5-ec61c93f53d8,Codium fragile subsp. fragile,2009,41.47426605,-71.33603668
OBIS,5ec8c2e2-dd47-4043-b818-20ac5913a3c0,Codium fragile subsp. fragile,2009,41.47426605,-71.33603668
OBIS,976d2928-34a2-4b43-ad25-dc4ee8a45187,Codium fragile subsp. fragile,2009,41.47426605,-71.33603668
OBIS,d90c1fa3-96e9-4dc5-9ce3-ca8105aa409c,Codium fragile subsp. fragile,2009,41.47426605,-71.33603668
MHP,595340,Codium fragile subsp. fragile,1964,41.482001,-71.321068
MHP,287737,Codium fragile subsp. tomentosoides,1993,41.488948,-71.267123
OBIS,96a1db0a-5461-464b-852b-760aa8595456,Codium fragile subsp. fragile,2003,41.49008179,-71.32322693
OBIS,ac0b0eff-b024-49b5-bc21-afd775d179e8,Codium fragile subsp. fragile,2003,41.49008179,-71.32322693
OBIS,f23fe1d6-29d8-45b9-beca-adfba4fafee7,Codium fragile subsp. fragile,2003,41.49008179,-71.32322693
GBIF,2005082557,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2003,41.49017,-71.32345
GBIF,2005082556,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2003,41.49017,-71.32345
MHP,8114,Codium fragile subsp. tomentosoides,2003,41.49017,-71.32345
MHP,8115,Codium fragile subsp. tomentosoides,2003,41.49017,-71.32345
GBIF,2005082492,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,2000,41.493964,-71.396686
MHP,8121,Codium fragile subsp. tomentosoides,2000,41.493964,-71.396686
OBIS,6780a552-01c0-47ca-be28-43841845fe56,Codium fragile subsp. fragile,2000,41.49462128,-71.39631653
