FID,latitude,longitude
735,42.890081000000002,-70.829472999999993
736,42.968142000000000,-70.624757000000002
737,42.968142000000000,-70.624757000000002
738,42.968142000000000,-70.624757000000002
739,42.968142000000000,-70.624757000000002
740,42.968142000000000,-70.624757000000002
741,42.968142000000000,-70.624757000000002
742,42.968142000000000,-70.624757000000002
743,42.968142000000000,-70.624757000000002
744,42.968738999999999,-70.625906999999998
745,42.968738999999999,-70.625906999999998
746,42.971544000000002,-70.760023000000004
747,42.971544000000002,-70.760023000000004
748,42.971544000000002,-70.760023000000004
749,42.971544000000002,-70.760023000000004
750,42.971544000000002,-70.760023000000004
751,42.971544000000002,-70.760023000000004
752,42.971544000000002,-70.760023000000004
753,42.971544000000002,-70.760023000000004
754,42.971544000000002,-70.760023000000004
755,42.971544000000002,-70.760023000000004
756,42.971544000000002,-70.760023000000004
757,42.971544000000002,-70.760023000000004
758,42.971544000000002,-70.760023000000004
759,42.971544000000002,-70.760023000000004
760,42.971544000000002,-70.760023000000004
761,42.971544000000002,-70.760023000000004
762,42.971544000000002,-70.760023000000004
763,42.971544000000002,-70.760023000000004
764,42.975754000000002,-70.613498000000007
765,42.975754000000002,-70.613498000000007
766,42.975754000000002,-70.613498000000007
767,42.975754000000002,-70.613498000000007
768,42.975754000000002,-70.613498000000007
769,42.975754000000002,-70.613498000000007
770,42.975754000000002,-70.613498000000007
771,42.975754000000002,-70.613498000000007
772,42.975754000000002,-70.613498000000007
773,42.975754000000002,-70.613498000000007
774,42.975754000000002,-70.613498000000007
775,42.975754000000002,-70.613498000000007
776,42.975754000000002,-70.613498000000007
777,42.975754000000002,-70.613498000000007
778,42.975754000000002,-70.613498000000007
779,42.975754000000002,-70.613498000000007
780,42.975754000000002,-70.613498000000007
781,42.975754000000002,-70.613498000000007
782,42.975754000000002,-70.613498000000007
783,42.975754000000002,-70.613498000000007
784,42.975754000000002,-70.613498000000007
785,42.975754000000002,-70.613498000000007
786,42.976812000000002,-70.626384000000002
787,42.976812000000002,-70.626384000000002
788,42.978982000000002,-70.610913999999994
789,42.978982000000002,-70.610913999999994
790,42.979798000000002,-70.610439999999997
791,42.979798000000002,-70.610439999999997
792,42.980901000000003,-70.609776999999994
793,42.980901000000003,-70.609776999999994
794,42.982219999999998,-70.601450999999997
795,42.982219999999998,-70.601450999999997
796,42.982439999999997,-70.606429000000006
797,42.982439999999997,-70.606429000000006
798,42.982439999999997,-70.606429000000006
799,42.982439999999997,-70.606429000000006
800,42.982534000000001,-70.612364999999997
801,42.982534000000001,-70.612364999999997
802,42.987647000000003,-70.617510999999993
803,42.987647000000003,-70.617510999999993
804,42.987647000000003,-70.617510999999993
805,42.987647000000003,-70.617510999999993
806,42.987647000000003,-70.617510999999993
807,42.987647000000003,-70.617510999999993
808,42.987647000000003,-70.617510999999993
809,42.987647000000003,-70.617510999999993
810,42.988416999999998,-70.614999999999995
811,42.988416999999998,-70.614999999999995
812,42.988416999999998,-70.614999999999995
813,42.988416999999998,-70.614999999999995
814,42.988416999999998,-70.614999999999995
815,42.988416999999998,-70.614999999999995
816,42.988416999999998,-70.614999999999995
817,42.988416999999998,-70.614999999999995
818,42.988416999999998,-70.614999999999995
819,42.988416999999998,-70.614999999999995
820,42.988416999999998,-70.614999999999995
821,42.988416999999998,-70.614999999999995
822,42.988416999999998,-70.614999999999995
823,42.988416999999998,-70.614999999999995
824,43.004342999999999,-70.604501999999997
825,43.004342999999999,-70.604501999999997
826,43.005001999999998,-70.604243999999994
827,43.005001999999998,-70.604243999999994
828,43.016340999999997,-70.731470000000002
829,43.016340999999997,-70.731470000000002
830,43.016340999999997,-70.731470000000002
831,43.016340999999997,-70.731470000000002
832,43.039212999999997,-70.714656000000005
833,43.039212999999997,-70.714656000000005
834,43.039808999999998,-70.715772000000001
835,43.039808999999998,-70.715772000000001
836,43.043917000000000,-70.712703000000005
837,43.043917000000000,-70.712703000000005
838,43.043917000000000,-70.712703000000005
839,43.043917000000000,-70.712703000000005
840,43.043917000000000,-70.712703000000005
841,43.043917000000000,-70.712703000000005
842,43.043917000000000,-70.712703000000005
843,43.043917000000000,-70.712703000000005
844,43.057671999999997,-70.712207000000006
845,43.057671999999997,-70.712207000000006
846,43.057671999999997,-70.712207000000006
847,43.057671999999997,-70.712207000000006
848,43.057671999999997,-70.712207000000006
849,43.057671999999997,-70.712207000000006
850,43.058508000000003,-70.728351000000004
851,43.058508000000003,-70.728351000000004
852,43.058508000000003,-70.728351000000004
853,43.058508000000003,-70.728351000000004
854,43.058518999999997,-70.712227999999996
855,43.058518999999997,-70.712227999999996
856,43.066290000000002,-70.691924000000000
857,43.066290000000002,-70.691924000000000
858,43.066290000000002,-70.691924000000000
859,43.066290000000002,-70.691924000000000
860,43.076748000000002,-70.665194000000000
861,43.076748000000002,-70.665194000000000
862,43.085987000000003,-70.659700000000001
863,43.085987000000003,-70.659700000000001
864,43.085987000000003,-70.659700000000001
865,43.085987000000003,-70.659700000000001
866,43.085987000000003,-70.659700000000001
867,43.085987000000003,-70.659700000000001
868,43.085987000000003,-70.659700000000001
869,43.085987000000003,-70.659700000000001
870,43.085987000000003,-70.659700000000001
871,43.085987000000003,-70.659700000000001
872,43.085987000000003,-70.659700000000001
873,43.085987000000003,-70.659700000000001
874,43.085987000000003,-70.659700000000001
875,43.085987000000003,-70.659700000000001
876,43.087780000000002,-70.661835999999994
877,43.087780000000002,-70.661835999999994
878,43.087780000000002,-70.661835999999994
879,43.087780000000002,-70.661835999999994
880,43.098261000000001,-70.657072999999997
881,43.098261000000001,-70.657072999999997
882,43.098261000000001,-70.657072999999997
883,43.098261000000001,-70.657072999999997
884,43.098261000000001,-70.657072999999997
885,43.098261000000001,-70.657072999999997
886,43.098511999999999,-70.656215000000003
887,43.098511999999999,-70.656215000000003
888,43.098511999999999,-70.656215000000003
889,43.098511999999999,-70.656215000000003
890,43.099170000000001,-70.661107000000001
891,43.099170000000001,-70.661107000000001
892,43.099232999999998,-70.660720999999995
893,43.099232999999998,-70.660720999999995
894,43.099263999999998,-70.662008000000000
895,43.099263999999998,-70.662008000000000
896,43.099294999999998,-70.661321999999998
897,43.099294999999998,-70.661321999999998
898,43.099294999999998,-70.661321999999998
899,43.099294999999998,-70.661321999999998
900,43.099294999999998,-70.661321999999998
901,43.099294999999998,-70.661321999999998
902,43.099294999999998,-70.661321999999998
903,43.099294999999998,-70.661321999999998
904,43.099294999999998,-70.661321999999998
905,43.099294999999998,-70.661321999999998
906,43.099482999999999,-70.660807000000005
907,43.099482999999999,-70.660807000000005
908,43.100079000000001,-70.660549000000003
909,43.100079000000001,-70.660549000000003
910,43.100079000000001,-70.660549000000003
911,43.100079000000001,-70.660549000000003
912,43.100079000000001,-70.660549000000003
913,43.100079000000001,-70.660549000000003
914,43.100704999999998,-70.662436999999997
915,43.100704999999998,-70.662436999999997
916,43.100704999999998,-70.662436999999997
917,43.100704999999998,-70.662436999999997
918,43.100704999999998,-70.662436999999997
919,43.100704999999998,-70.662436999999997
920,43.101174999999998,-70.662351999999998
921,43.101174999999998,-70.662351999999998
922,43.101174999999998,-70.662351999999998
923,43.101174999999998,-70.662351999999998
924,43.163752000000002,-70.617536000000001
925,43.163752000000002,-70.617536000000001
926,43.165517000000001,-70.592718000000005
927,43.165517000000001,-70.592718000000005
928,43.165705000000003,-70.592417999999995
929,43.165705000000003,-70.592417999999995
930,43.310000000000002,-2.320000000000000
931,43.310000000000002,-2.320000000000000
932,43.345100400000000,-70.491600039999994
933,43.390000000000001,-1.830000000000000
934,43.390000000000001,-1.830000000000000
935,43.443567000000002,-70.339537000000007
936,43.443567000000002,-70.339537000000007
937,43.443567000000002,-70.339537000000007
938,43.443567000000002,-70.339537000000007
939,43.475762000000003,-70.384360000000001
940,43.475762000000003,-70.384360000000001
941,43.505000000000003,-70.312219999999996
942,43.505000000000003,-70.312219999999996
943,43.505000000000003,-70.312219999999996
944,43.505000000000003,-70.312219999999996
945,43.505000000000003,-70.312219999999996
946,43.505000000000003,-70.312219999999996
947,43.541255999999997,-70.334703000000005
948,43.541255999999997,-70.334703000000005
949,43.541255999999997,-70.334703000000005
950,43.541255999999997,-70.334703000000005
951,43.544350999999999,-70.335108000000005
952,43.544350999999999,-70.335108000000005
953,43.544817999999999,-70.338627000000002
954,43.544817999999999,-70.338627000000002
955,43.562887000000003,-70.272540000000006
956,43.562887000000003,-70.272540000000006
957,43.564247999999999,-70.272876999999994
958,43.564247999999999,-70.272876999999994
959,43.689585000000001,-70.154336999999998
960,43.689585000000001,-70.154336999999998
961,43.694389999999999,-70.099289999999996
962,43.694389999999999,-70.099289999999996
963,43.694744999999998,-70.109016999999994
964,43.694744999999998,-70.109016999999994
965,43.704262999999997,-69.854765000000000
966,43.704262999999997,-69.854765000000000
967,43.704262999999997,-69.854765000000000
968,43.704262999999997,-69.854765000000000
969,43.704262999999997,-69.854765000000000
970,43.704262999999997,-69.854765000000000
971,43.704262999999997,-69.854765000000000
972,43.704262999999997,-69.854765000000000
973,43.710560000000001,-69.831940000000003
974,43.710560000000001,-69.831940000000003
975,43.713791999999998,-70.003241000000003
976,43.713791999999998,-70.003241000000003
977,43.713791999999998,-70.003241000000003
978,43.713791999999998,-70.003241000000003
979,43.713791999999998,-70.003241000000003
980,43.713791999999998,-70.003241000000003
981,43.713791999999998,-70.003241000000003
982,43.713791999999998,-70.003241000000003
983,43.713791999999998,-70.003241000000003
984,43.713791999999998,-70.003241000000003
985,43.713791999999998,-70.003241000000003
986,43.713791999999998,-70.003241000000003
987,43.713791999999998,-70.003241000000003
988,43.713791999999998,-70.003241000000003
989,43.713791999999998,-70.003241000000003
990,43.713791999999998,-70.003241000000003
991,43.717790000000001,-70.002471999999997
992,43.717790000000001,-70.002471999999997
993,43.719043999999997,-69.851068999999995
994,43.719043999999997,-69.851068999999995
995,43.721017000000003,-69.898847000000004
996,43.721017000000003,-69.898847000000004
997,43.724017000000003,-69.993341000000001
998,43.724017000000003,-69.993341000000001
999,43.724017000000003,-69.993341000000001
1000,43.724017000000003,-69.993341000000001
1001,43.724017000000003,-69.993341000000001
1002,43.724017000000003,-69.993341000000001
1003,43.724017000000003,-69.993341000000001
1004,43.724017000000003,-69.993341000000001
1005,43.724017000000003,-69.993341000000001
1006,43.724017000000003,-69.993341000000001
1007,43.724017000000003,-69.993341000000001
1008,43.724017000000003,-69.993341000000001
1009,43.726917999999998,-69.937213999999997
1010,43.726917999999998,-69.937213999999997
1011,43.726917999999998,-69.937213999999997
1012,43.726917999999998,-69.937213999999997
1013,43.726917999999998,-69.937213999999997
1014,43.726917999999998,-69.937213999999997
1015,43.733890000000002,-69.971390000000000
1016,43.733890000000002,-69.971390000000000
1017,43.733890000000002,-69.971390000000000
1018,43.733890000000002,-69.971390000000000
1019,43.735388000000000,-70.021777999999998
1020,43.735388000000000,-70.021777999999998
1021,43.735388000000000,-70.021777999999998
1022,43.735388000000000,-70.021777999999998
1023,43.735388000000000,-70.021777999999998
1024,43.735388000000000,-70.021777999999998
1025,43.735388000000000,-70.021777999999998
1026,43.735388000000000,-70.021777999999998
1027,43.735388000000000,-70.021777999999998
1028,43.735388000000000,-70.021777999999998
1029,43.735388000000000,-70.021777999999998
1030,43.735388000000000,-70.021777999999998
1031,43.735757999999997,-69.995097999999999
1032,43.735757999999997,-69.995097999999999
1033,43.739035000000001,-70.041392999999999
1034,43.739035000000001,-70.041392999999999
1035,43.739035000000001,-70.041392999999999
1036,43.739035000000001,-70.041392999999999
1037,43.739035000000001,-70.041392999999999
1038,43.739035000000001,-70.041392999999999
1039,43.739035000000001,-70.041392999999999
1040,43.739035000000001,-70.041392999999999
1041,43.743828000000001,-70.031322000000003
1042,43.743828000000001,-70.031322000000003
1043,43.744819999999997,-70.034514999999999
1044,43.744819999999997,-70.034514999999999
1045,43.752009999999999,-70.140017000000000
1046,43.752009999999999,-70.140017000000000
1047,43.758459999999999,-70.025395000000003
1048,43.758459999999999,-70.025395000000003
1049,43.759838000000002,-70.125979000000001
1050,43.759838000000002,-70.125979000000001
1051,43.775046000000003,-69.867795000000001
1052,43.775046000000003,-69.867795000000001
1053,43.779316000000001,-69.726578000000003
1054,43.779316000000001,-69.726578000000003
1055,43.779316000000001,-69.726578000000003
1056,43.779316000000001,-69.726578000000003
1057,43.779316000000001,-69.726578000000003
1058,43.779316000000001,-69.726578000000003
1059,43.779316000000001,-69.726578000000003
1060,43.779316000000001,-69.726578000000003
1061,43.779316000000001,-69.726578000000003
1062,43.779316000000001,-69.726578000000003
1063,43.807184999999997,-69.993303999999995
1064,43.807184999999997,-69.993303999999995
1065,43.813554000000003,-69.597719999999995
1066,43.813554000000003,-69.597719999999995
1067,43.813554000000003,-69.597719999999995
1068,43.813554000000003,-69.597719999999995
1069,43.813554000000003,-69.597719999999995
1070,43.813554000000003,-69.597719999999995
1071,43.813554000000003,-69.597719999999995
1072,43.813554000000003,-69.597719999999995
1073,43.813554000000003,-69.597719999999995
1074,43.813554000000003,-69.597719999999995
1075,43.813554000000003,-69.597719999999995
1076,43.813554000000003,-69.597719999999995
1077,43.813554000000003,-69.597719999999995
1078,43.813554000000003,-69.597719999999995
1079,43.813554000000003,-69.597719999999995
1080,43.813554000000003,-69.597719999999995
1081,43.822862000000001,-70.026796000000004
1082,43.822862000000001,-70.026796000000004
1083,43.822862000000001,-70.026796000000004
1084,43.822862000000001,-70.026796000000004
1085,43.827250999999997,-69.622544000000005
1086,43.827250999999997,-69.622544000000005
1087,43.827250999999997,-69.622544000000005
1088,43.827250999999997,-69.622544000000005
1089,43.827274000000003,-69.649403000000007
1090,43.827274000000003,-69.649403000000007
1091,43.835205000000002,-69.589590000000001
1092,43.835205000000002,-69.589590000000001
1093,43.835777999999998,-69.553623000000002
1094,43.835777999999998,-69.553623000000002
1095,43.835777999999998,-69.553623000000002
1096,43.835777999999998,-69.553623000000002
1097,43.836922999999999,-69.551231000000001
1098,43.836922999999999,-69.551231000000001
1099,43.836922999999999,-69.551231000000001
1100,43.836922999999999,-69.551231000000001
1101,43.843356999999997,-69.565338999999994
1102,43.843356999999997,-69.565338999999994
1103,43.843761999999998,-69.653654000000003
1104,43.843761999999998,-69.653654000000003
1105,43.851500000000001,-69.625483000000003
1106,43.851500000000001,-69.625483000000003
1107,43.851500000000001,-69.625483000000003
1108,43.851500000000001,-69.625483000000003
1109,43.851500000000001,-69.625483000000003
1110,43.851500000000001,-69.625483000000003
1111,43.858727999999999,-70.009727999999996
1112,43.858727999999999,-70.009727999999996
1113,43.858727999999999,-70.009727999999996
1114,43.858727999999999,-70.009727999999996
1115,43.862603000000000,-69.947567000000006
1116,43.862603000000000,-69.947567000000006
1117,43.862603000000000,-69.947567000000006
1118,43.862603000000000,-69.947567000000006
1119,43.862603000000000,-69.947567000000006
1120,43.862603000000000,-69.947567000000006
1121,43.864505000000001,-69.588013000000004
1122,43.864505000000001,-69.588013000000004
1123,43.864505000000001,-69.588013000000004
1124,43.864505000000001,-69.588013000000004
1125,43.864505000000001,-69.588013000000004
1126,43.864505000000001,-69.588013000000004
1127,43.867750999999998,-69.993330000000000
1128,43.867750999999998,-69.993330000000000
1129,43.867750999999998,-69.993330000000000
1130,43.867750999999998,-69.993330000000000
1131,43.881176000000004,-69.482328999999993
1132,43.881176000000004,-69.482328999999993
1133,44.451030000000003,-64.383399999999995
1134,44.470342000000002,-63.786524999999997
1135,44.470342000000002,-63.786524999999997
1136,44.483333000000002,-63.915832999999999
1137,44.483333000000002,-63.915832999999999
1138,44.498407999999998,-63.920724999999997
1139,44.498407999999998,-63.920724999999997
1140,44.643500000000003,-64.017399999999995
1141,44.895882000000000,-67.156664000000006
1142,44.895882000000000,-67.156664000000006
1143,45.502276999999999,13.558883000000000
1144,45.527777999999998,13.570556000000000
1145,45.542594999999999,13.638769999999999
1146,45.542594999999999,13.638769999999999
1147,48.356617000000000,-4.438890000000000
1148,48.383333000000000,-124.599999999999994
1149,48.450277000000000,-122.963255000000004
1150,48.457890999999996,-122.957070000000002
1151,48.800704000000003,-3.574172000000000
1152,49.957163000000001,-6.348742000000000
1153,50.182735000000001,-4.973827000000000
1154,50.311183000000000,-4.084535000000000
1155,50.595571999999997,-2.459245000000000
1156,50.599539000000000,-2.452163000000000
1157,50.599539000000000,-2.452163000000000
1158,50.602888999999998,-2.122134000000000
1159,50.608249000000001,-1.950881000000000
1160,50.609566000000001,-2.141781000000000
1161,50.610405999999998,-2.514084000000000
1162,50.611286000000000,-2.132091000000000
1163,50.611286000000000,-2.132091000000000
1164,50.621532000000002,-2.246226000000000
1165,50.687776999999997,-1.071916000000000
1166,50.687776999999997,-1.071916000000000
1167,50.687776999999997,-1.071916000000000
1168,50.688851000000000,-1.071287000000000
1169,50.701689000000002,-1.097159000000000
1170,50.710428000000000,-1.885443000000000
1171,50.740383999999999,-1.094644000000000
1172,50.777379000000003,-0.694876000000000
1173,50.783881999999998,-1.285022000000000
1174,50.789427000000003,-0.618823000000000
1175,50.801811999999998,-0.056612000000000
1176,50.810595999999997,-0.092984000000000
1177,51.211830999999997,-4.115679000000000
1178,51.211830999999997,-4.115679000000000
1179,51.393090999999998,1.402474000000000
1180,51.416666999999997,4.150000000000000
1181,51.416666999999997,4.150000000000000
1182,51.512256000000001,0.601488000000000
1183,51.516666999999998,4.000000000000000
1184,51.530000000000001,4.000000000000000
1185,51.530000000000001,4.000000000000000
1186,51.530000000000001,4.000000000000000
1187,51.530000000000001,4.000000000000000
1188,51.530000000000001,4.000000000000000
1189,51.530000000000001,4.000000000000000
1190,51.530000000000001,4.000000000000000
1191,51.530000000000001,4.000000000000000
1192,51.530000000000001,4.000000000000000
1193,51.530000000000001,4.000000000000000
1194,51.530000000000001,4.000000000000000
1195,51.530000000000001,4.000000000000000
1196,51.530000000000001,4.000000000000000
1197,51.530000000000001,4.000000000000000
1198,51.530000000000001,4.000000000000000
1199,51.742655999999997,-10.139523000000001
1200,52.844720000000002,-9.444290000000001
1201,52.956280999999997,4.760797000000000
1202,52.956280999999997,4.760797000000000
1203,52.956280999999997,4.760797000000000
1204,53.157110000000003,-9.114570000000001
1205,53.157179999999997,-9.114380000000001
1206,53.236117000000000,-9.599898000000000
1207,53.397097000000002,-9.916706000000000
1208,53.800423000000002,-9.951897000000001
1209,54.162999999999997,-2.896900000000000
1210,54.427509999999998,-5.551170000000000
1211,55.983556000000000,-5.654764000000000
1212,56.494999999999997,-6.120000000000000
1213,56.820093000000000,9.131913000000001
1214,57.111778000000001,-7.392278000000000
1215,57.238194000000000,-7.450222000000000
1216,57.319957000000002,-7.333693000000000
1217,57.341760000000001,-5.644330000000000
1218,57.599556000000000,-7.543278000000000
1219,57.612000000000002,-7.515778000000000
1220,57.615068000000001,10.172670999999999
1221,57.834471999999998,-7.026056000000000
1222,58.249220000000001,11.442055999999999
1223,58.249310000000001,11.442871000000000
1224,58.249310000000001,11.442871000000000
1225,58.739513000000002,-2.972006600000000
1226,58.845033000000001,-3.191483000000000
1227,58.849499999999999,-3.012833000000000
1228,58.849499999999999,-3.012833000000000
1229,58.849499999999999,-3.012833000000000
1230,58.856917000000003,-3.103783000000000
1231,58.856917000000003,-3.103780700000000
1232,58.856917000000003,-3.103783000000000
1233,58.916347999999999,-3.312267200000000
1234,58.917153999999996,-3.185061000000000
1235,58.917153999999996,-3.185061000000000
1236,58.964401000000002,-3.294251900000000
1237,58.964775000000003,-3.294526800000000
1238,58.964775000000003,-3.294526800000000
1239,58.984845000000000,-2.959667200000000
1240,59.089598000000002,-3.042451500000000
