species,longitude,latitude
sargassum_muticum,-115.916667,30.366667
sargassum_muticum,-115.916667,30.366667
sargassum_muticum,-115.916667,30.366667
sargassum_muticum,-115.916667,30.366667
sargassum_muticum,-115.916667,30.366667
sargassum_muticum,-115.916667,30.366667
sargassum_muticum,-115.813014,29.9488
sargassum_muticum,-115.813014,29.9488
sargassum_muticum,-115.813014,29.9488
sargassum_muticum,-115.813014,29.9488
sargassum_muticum,-115.813014,29.9488
sargassum_muticum,-115.813014,29.9488
sargassum_muticum,-115.813014,29.9488
sargassum_muticum,-115.811601,29.949753
sargassum_muticum,-115.811601,29.949753
sargassum_muticum,-115.810556,29.949444
sargassum_muticum,-115.734375,29.939147
sargassum_muticum,-115.734375,29.939147
sargassum_muticum,-115.355092,28.081761
sargassum_muticum,-115.253067,28.037306
sargassum_muticum,-115.253067,28.037306
sargassum_muticum,-115.253067,28.037306
sargassum_muticum,-115.253067,28.037306
sargassum_muticum,-115.253067,28.037306
sargassum_muticum,-115.1975,28.363528
sargassum_muticum,-115.1975,28.363528
sargassum_muticum,-115.1975,28.363528
sargassum_muticum,-115.1975,28.363528
sargassum_muticum,-115.1975,28.363528
sargassum_muticum,-115.186639,28.031678
sargassum_muticum,-115.186639,28.031678
sargassum_muticum,-114.925,27.688889
sargassum_muticum,-114.873786,27.652814
sargassum_muticum,-114.423317,28.881522
sargassum_muticum,-114.349339,28.772769
sargassum_muticum,-114.349339,28.772769
sargassum_muticum,-114.293056,27.141667
sargassum_muticum,-114.293056,27.141667
sargassum_muticum,-114.206389,27.898611
sargassum_muticum,-114.186667,27.791667
sargassum_muticum,-114.1725,27.709722
sargassum_muticum,-114.153333,27.705833
sargassum_muticum,-114.153333,27.705833
sargassum_muticum,-114.153333,27.705833
sargassum_muticum,-114.134444,27.863611
sargassum_muticum,-114.134444,27.863611
sargassum_muticum,-114.068258,28.485547
sargassum_muticum,-114.038611,27.731111
sargassum_muticum,-114.031944,27.689167
sargassum_muticum,-114.031944,27.689167
sargassum_muticum,-113.247222,26.79
sargassum_muticum,-113.247222,26.79
sargassum_muticum,-113.240675,26.790008
sargassum_muticum,-9.01,42.52
sargassum_muticum,-9.01,42.52
sargassum_muticum,-8.94,42.540001
sargassum_muticum,-8.94,42.540001
sargassum_muticum,-8.94,42.540001
sargassum_muticum,-8.93999958,42.54000092
sargassum_muticum,-8.93999958,42.54000092
sargassum_muticum,-8.93999958,42.54000092
sargassum_muticum,-8.9027,42.4562
sargassum_muticum,-8.9027,42.4562
sargassum_muticum,-8.82,42.23
sargassum_muticum,-8.82,42.23
sargassum_muticum,-8.82,42.23
sargassum_muticum,-8.82,42.23
sargassum_muticum,-8.73,40.630001
sargassum_muticum,-8.258333,43.463889
sargassum_muticum,-8.258333,43.463889
sargassum_muticum,-8.258333,43.463889
sargassum_muticum,-8.258333,43.463889
sargassum_muticum,-8.258333,43.463889
sargassum_muticum,-8.258333,43.463889
sargassum_muticum,-8.25833,43.46389
sargassum_muticum,-6.353128,49.897609
sargassum_muticum,-6.348742,49.957163
sargassum_muticum,-6.313906,49.910775
sargassum_muticum,-6.311422,49.929764
sargassum_muticum,-6.218,36.388
sargassum_muticum,-6.2,43.57
sargassum_muticum,-5.9928,43.291
sargassum_muticum,-5.9928,43.291
sargassum_muticum,-5.81,43.639999
sargassum_muticum,-5.81,43.639999
sargassum_muticum,-5.81,43.639999
sargassum_muticum,-5.81,43.639999
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-5.79,43.610001
sargassum_muticum,-4.6525,51.1625
sargassum_muticum,-4.47,55.369999
sargassum_muticum,-4.453775,50.342904
sargassum_muticum,-4.075584,48.689433
sargassum_muticum,-4.075584,48.689433
sargassum_muticum,-4.044759,50.312279
sargassum_muticum,-3.988487,48.728981
sargassum_muticum,-3.988487,48.728981
sargassum_muticum,-3.986234,48.731288
sargassum_muticum,-3.986234,48.731288
sargassum_muticum,-3.954213,50.307981
sargassum_muticum,-3.954213,50.307981
sargassum_muticum,-3.914,48.6678
sargassum_muticum,-3.8,43.49
sargassum_muticum,-3.8,43.49
sargassum_muticum,-3.8,43.49
sargassum_muticum,-3.8,43.49
sargassum_muticum,-3.420000076,43.41999817
sargassum_muticum,-3.42,43.419998
sargassum_muticum,-3.266747,50.667946
sargassum_muticum,-3.245333,50.674202
sargassum_muticum,-3.2,50.700001
sargassum_muticum,-3.2,50.700001
sargassum_muticum,-3,43
sargassum_muticum,-2.59,43.380001
sargassum_muticum,-2.589999914,43.38000107
sargassum_muticum,-2.459245,50.595572
sargassum_muticum,-2.25,49.18
sargassum_muticum,-2.246226,50.621532
sargassum_muticum,-2.2,43.31
sargassum_muticum,-2.168941,49.18772
sargassum_muticum,-2.168941,49.18772
sargassum_muticum,-2.141781,50.609566
sargassum_muticum,-1.950063,50.606792
sargassum_muticum,-1.873813,49.657378
sargassum_muticum,-1.873813,49.657378
sargassum_muticum,-1.83,43.39
sargassum_muticum,-1.83,43.39
sargassum_muticum,-1.83,43.39
sargassum_muticum,-1.83,43.39
sargassum_muticum,-1.40273,46.04646
sargassum_muticum,-1.333333,50.666667
sargassum_muticum,-1.333333,50.666667
sargassum_muticum,-1.333333,50.666667
sargassum_muticum,-1.333333,50.666667
sargassum_muticum,-1.166597,50.794634
sargassum_muticum,-1.166597,50.794634
sargassum_muticum,-1.166597,50.794634
sargassum_muticum,-1.166597,50.794634
sargassum_muticum,-1.124396,50.801672
sargassum_muticum,-1.122979,50.801599
sargassum_muticum,-1.122979,50.801599
sargassum_muticum,-1.122979,50.801599
sargassum_muticum,-1.119353,50.798172
sargassum_muticum,-1.099,50.6922
sargassum_muticum,-1.0985,50.6924
sargassum_muticum,-1.0981,50.6925
sargassum_muticum,-1.09793,50.689573
sargassum_muticum,-1.09793,50.689573
sargassum_muticum,-1.0976,50.6909
sargassum_muticum,-1.097159,50.701689
sargassum_muticum,-1.089311,50.777879
sargassum_muticum,-1.089311,50.777879
sargassum_muticum,-1.083333,50.683333
sargassum_muticum,-1.083333,50.683333
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.071916,50.687777
sargassum_muticum,-1.040974,49.387082
sargassum_muticum,-1.027647,50.802192
sargassum_muticum,-1.027647,50.802192
sargassum_muticum,-1.021942,50.821947
sargassum_muticum,-1.021942,50.821947
sargassum_muticum,-0.983333,50.833333
sargassum_muticum,-0.983333,50.833333
sargassum_muticum,-0.972018,50.834575
sargassum_muticum,-0.964897,50.83355
sargassum_muticum,-0.964897,50.83355
sargassum_muticum,-0.964897,50.83355
sargassum_muticum,-0.957065,50.831367
sargassum_muticum,-0.957065,50.831367
sargassum_muticum,-0.957065,50.831367
sargassum_muticum,-0.957065,50.831367
sargassum_muticum,-0.957065,50.831367
sargassum_muticum,-0.864741,50.762087
sargassum_muticum,-0.366788,50.807511
sargassum_muticum,0.045787,50.74465
sargassum_muticum,0.277379,50.753721
sargassum_muticum,0.436838,51.447561
sargassum_muticum,0.89213,51.77462
sargassum_muticum,0.91371,51.208542
sargassum_muticum,1.157985,51.374191
sargassum_muticum,1.188927,51.380138
sargassum_muticum,1.243343,51.100225
sargassum_muticum,1.385018,51.394407
sargassum_muticum,1.404341,51.393415
sargassum_muticum,1.590283,50.871083
sargassum_muticum,1.63,41.23
sargassum_muticum,1.63,41.23
sargassum_muticum,5.258118,59.417838
sargassum_muticum,5.279713,59.359863
sargassum_muticum,5.289173,59.346222
sargassum_muticum,5.562859,58.985349
sargassum_muticum,7.665564,58.023328
sargassum_muticum,7.706458,58.050376
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.88528,54.1825
sargassum_muticum,7.907477,58.070224
sargassum_muticum,7.951667,58.085408
sargassum_muticum,7.963853,58.083325
sargassum_muticum,7.967402,58.064391
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8,56
sargassum_muticum,8.16223,58.122455
sargassum_muticum,8.210704,58.1201
sargassum_muticum,8.25,56.599998
sargassum_muticum,8.276946,58.158188
sargassum_muticum,8.33,56.68
sargassum_muticum,8.33,56.68
sargassum_muticum,8.33,56.68
sargassum_muticum,8.33,56.68
sargassum_muticum,8.33,56.68
sargassum_muticum,8.33,56.68
sargassum_muticum,8.33,56.68
sargassum_muticum,8.33,56.68
sargassum_muticum,8.35,56.68
sargassum_muticum,8.35,56.68
sargassum_muticum,8.35,56.68
sargassum_muticum,8.35,56.68
sargassum_muticum,8.35,56.68
sargassum_muticum,8.35,56.68
sargassum_muticum,8.35,56.68
sargassum_muticum,8.37,56.970001
sargassum_muticum,8.48,55.150002
sargassum_muticum,8.57,56.580002
sargassum_muticum,8.57,56.580002
sargassum_muticum,8.57,56.580002
sargassum_muticum,8.62,56.52
sargassum_muticum,8.62,56.52
sargassum_muticum,8.62,56.52
sargassum_muticum,8.62,56.52
sargassum_muticum,8.62,56.52
sargassum_muticum,8.62,56.52
sargassum_muticum,8.62,56.52
sargassum_muticum,8.62,56.52
sargassum_muticum,8.62,56.52
sargassum_muticum,8.62,56.52
sargassum_muticum,8.62,56.52
sargassum_muticum,8.63,55.630001
sargassum_muticum,8.67,56.669998
sargassum_muticum,8.87,56.77
sargassum_muticum,9,57
sargassum_muticum,9,56
sargassum_muticum,9,56
sargassum_muticum,9,56
sargassum_muticum,9.097259,58.616918
sargassum_muticum,9.18,56.82
sargassum_muticum,9.18,56.700001
sargassum_muticum,9.2,56.68
sargassum_muticum,9.833385,54.17442
sargassum_muticum,9.865299,58.971586
sargassum_muticum,9.88,57.529999
sargassum_muticum,9.88,57.529999
sargassum_muticum,9.966667,57.583333
sargassum_muticum,9.966667,57.583333
sargassum_muticum,9.966667,57.583333
sargassum_muticum,9.97,57.580002
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10,57
sargassum_muticum,10.403642,59.059292
sargassum_muticum,10.53,57.43
sargassum_muticum,10.6,57.48
sargassum_muticum,10.62,57.75
sargassum_muticum,10.62,57.75
sargassum_muticum,10.62,57.75
sargassum_muticum,10.62,57.5
sargassum_muticum,10.62,57.5
sargassum_muticum,10.62412,57.48539
sargassum_muticum,10.7,56.529999
sargassum_muticum,10.87,57.27
sargassum_muticum,10.9,57.349998
sargassum_muticum,10.92,57.349998
sargassum_muticum,10.92,57.349998
sargassum_muticum,10.92,57.349998
sargassum_muticum,10.92,57.349998
sargassum_muticum,10.92,57.349998
sargassum_muticum,10.92,57.349998
sargassum_muticum,10.93,57.369999
sargassum_muticum,11,57
sargassum_muticum,11.02,57.299999
sargassum_muticum,12,56
sargassum_muticum,12,56
sargassum_muticum,12.03,56.029999
sargassum_muticum,12.326667,45.438611
sargassum_muticum,12.326667,45.438611
sargassum_muticum,12.35,45.44
sargassum_muticum,12.52,56.080002
sargassum_muticum,12.55,56.080002
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.35,36.05
sargassum_muticum,120.49,36.09
sargassum_muticum,120.49,36.09
sargassum_muticum,120.49,36.09
sargassum_muticum,120.49,36.09
sargassum_muticum,120.49,36.09
sargassum_muticum,120.49,36.09
sargassum_muticum,120.49,36.09
sargassum_muticum,120.49,36.09
sargassum_muticum,120.49,36.09
sargassum_muticum,122.14,37.51
sargassum_muticum,122.14,37.51
sargassum_muticum,122.14,37.51
sargassum_muticum,122.14,37.51
sargassum_muticum,122.14,37.51
sargassum_muticum,122.14,37.51
sargassum_muticum,133.240792,36.186944
sargassum_muticum,133.240792,36.186944
sargassum_muticum,133.240792,36.186944
sargassum_muticum,133.240792,36.186944
sargassum_muticum,133.506,34.3257
sargassum_muticum,133.506,34.3257
sargassum_muticum,133.51,34.33
sargassum_muticum,133.56,34.36333
sargassum_muticum,133.57,34.35
sargassum_muticum,133.57,34.348333
sargassum_muticum,133.57,34.348333
sargassum_muticum,133.57,34.34833
sargassum_muticum,133.57,33.3483
sargassum_muticum,133.980992,34.20704
sargassum_muticum,134.054,34.403
sargassum_muticum,134.054,34.403
sargassum_muticum,134.05667,34.405
sargassum_muticum,134.06,34.41
sargassum_muticum,134.588,34.64
sargassum_muticum,134.588,34.64
sargassum_muticum,134.588333,34.64
sargassum_muticum,134.588333,34.64
sargassum_muticum,134.588333,34.64
sargassum_muticum,134.588333,34.64
sargassum_muticum,135.0217,34.5747
sargassum_muticum,135.0217,34.5747
sargassum_muticum,139.92247,34.91612
sargassum_muticum,139.92247,34.91612
sargassum_muticum,139.92247,34.91612
sargassum_muticum,140.56897,36.30923
sargassum_muticum,140.56897,36.30923
sargassum_muticum,140.57585,36.37886
sargassum_muticum,140.57585,36.37886
sargassum_muticum,140.57585,36.37886
sargassum_muticum,140.57585,36.37886
sargassum_muticum,140.57585,36.37886
sargassum_muticum,140.57585,36.37886
sargassum_muticum,140.57602,36.31736
sargassum_muticum,140.57602,36.31736
sargassum_muticum,140.57602,36.31736
sargassum_muticum,140.57602,36.31736
sargassum_muticum,140.58061,36.32283
sargassum_muticum,140.58061,36.32283
sargassum_muticum,140.58061,36.32283
sargassum_muticum,140.58061,36.32283
sargassum_muticum,140.58061,36.32283
sargassum_muticum,140.58061,36.32283
sargassum_muticum,140.58061,36.32283
sargassum_muticum,140.60609,36.34774
sargassum_muticum,140.60793,36.3624
sargassum_muticum,140.61249,36.36073
sargassum_muticum,140.61494,36.48877
sargassum_muticum,140.61494,36.48877
sargassum_muticum,140.62201,36.51031
sargassum_muticum,140.63136,36.51917
sargassum_muticum,140.63136,36.51917
sargassum_muticum,140.63136,36.51917
sargassum_muticum,140.64268,36.54555
sargassum_muticum,140.64268,36.54555
sargassum_muticum,140.64325,36.54952
sargassum_muticum,140.64325,36.54952
sargassum_muticum,140.65047,36.59843
sargassum_muticum,140.65047,36.59843
sargassum_muticum,140.65135,36.5794
sargassum_muticum,140.65135,36.5794
sargassum_muticum,140.65135,36.5794
sargassum_muticum,140.65424,36.57593
sargassum_muticum,140.65968,36.58167
sargassum_muticum,140.65968,36.58167
sargassum_muticum,140.67635,36.64731
sargassum_muticum,140.6786,36.64684
sargassum_muticum,140.68124,36.63238
sargassum_muticum,140.68124,36.63238
sargassum_muticum,140.69191,36.65749
sargassum_muticum,140.69191,36.65749
sargassum_muticum,140.69191,36.65749
sargassum_muticum,140.69221,36.65774
sargassum_muticum,140.69221,36.65774
sargassum_muticum,140.69221,36.65774
sargassum_muticum,140.69221,36.65774
sargassum_muticum,140.70522,36.67881
sargassum_muticum,140.72125,36.72369
sargassum_muticum,140.72125,36.72369
sargassum_muticum,140.72125,36.72369
sargassum_muticum,140.73969,36.80775
sargassum_muticum,140.73969,36.80775
sargassum_muticum,140.73969,36.80775
sargassum_muticum,140.73969,36.80775
sargassum_muticum,140.73969,36.80775
sargassum_muticum,140.75168,36.80422
sargassum_muticum,140.75168,36.80422
sargassum_muticum,140.75168,36.80422
sargassum_muticum,140.75168,36.80422
sargassum_muticum,140.75508,36.80006
sargassum_muticum,140.75508,36.80006
sargassum_muticum,140.79205,36.8541
sargassum_muticum,140.79341,36.83674
sargassum_muticum,141.1246,38.3313
