source,source.id,genus,species,country,state.province,county,locality.1,locality.2,latitude,longitude,uncertainty,year,month,day,collector,determination
TNS,161375,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3037,1955,3,10,M. Chihara,
TNS,161377,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3038,1956,3,1,M. Chihara,
TNS,163449,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3040,1959,4,12,M. Chihara,M. Chihara
TNS,166544,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3058,1980,4,4,M. Chihara,
TNS,166545,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3039,1956,5,6,M. Chihara,
TNS,166555,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3063,1980,4,19,M. Chihara,
TNS,166558,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3059,1980,4,12,M. Chihara,
TNS,166559,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3060,1980,4,12,M. Chihara,
TNS,166560,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3061,1980,4,12,M. Chihara,
TNS,166561,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3062,1980,4,12,M. Chihara,
TNS,168851,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3057,1970,3,25,,M. Yoshizaki
TNS,173893,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3070,1983,4,5,K. Matsue,
TNS,173894,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3071,1983,4,5,K. Matsue,
TNS,173908,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3064,1983,4,2,K. Matsue,K. Matsue
TNS,173909,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3065,1983,4,2,K. Matsue,K. Matsue
TNS,173910,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3069,1983,4,4,K. Matsue,
TNS,173913,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3066,1983,4,2,K. Matsue,K. Matsue
TNS,173925,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3067,1983,4,2,K. Matsue,K. Matsue
TNS,173987,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3068,1983,4,2,K. Matsue,K. Matsue
TNS,176735,Heterosiphonia,japonica,Japan,Shizuoka,,Shimoda,,34.661443,138.947082,3072,1984,**,**,K. Matsue,K. Matsue
TNS,28738,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3048,1968,5,29,M. Chihara,M. Chihara
TNS,28739,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3040,1968,5,11,M. Chihara,M. Chihara
TNS,28740,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3046,1968,5,29,M. Chihara,M. Chihara
TNS,28741,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3047,1968,5,29,M. Chihara,M. Chihara
TNS,28742,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3044,1968,5,29,M. Chihara,M. Chihara
TNS,28743,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3045,1968,5,29,M. Chihara,M. Chihara
TNS,28744,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3042,1968,5,29,M. Chihara,M. Chihara
TNS,28745,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3043,1968,5,29,M. Chihara,M. Chihara
TNS,28759,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3039,1968,5,11,M. Chihara,M. Chihara
TNS,28760,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3038,1968,5,11,M. Chihara,M. Chihara
TNS,28761,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3041,1968,5,29,M. Chihara,M. Chihara
TNS,28764,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3062,1970,3,9,M. Yoshizaki,M. Chihara
TNS,28765,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3061,1970,3,9,M. Yoshizaki,M. Chihara
TNS,28766,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3060,1970,3,9,M. Yoshizaki,M. Chihara
TNS,28778,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3059,1970,3,9,M. Yoshizaki,M. Chihara
TNS,28779,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3058,1970,3,9,M. Yoshizaki,M. Chihara
TNS,28780,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3057,1970,3,9,M. Yoshizaki,M. Chihara
TNS,28781,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3056,1970,3,9,M. Yoshizaki,M. Chihara
TNS,28782,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3066,1970,3,25,M. Yoshizaki,M. Chihara
TNS,28783,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3065,1970,3,25,M. Yoshizaki,M. Chihara
TNS,28784,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3064,1970,3,25,M. Yoshizaki,M. Chihara
TNS,28785,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3055,1970,3,9,M. Yoshizaki,M. Chihara
TNS,28786,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3054,1970,3,9,M. Yoshizaki,M. Chihara
TNS,28791,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3063,1970,3,25,M. Yoshizaki,M. Chihara
TNS,28817,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3053,1969,4,6,M. Chihara,M. Chihara
TNS,28818,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3052,1969,4,6,M. Chihara,M. Chihara
TNS,28819,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3051,1969,4,6,M. Chihara,M. Chihara
TNS,28820,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3050,1969,4,6,M. Chihara,M. Chihara
TNS,28821,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3049,1969,4,6,M. Chihara,M. Chihara
TNS,39343,Heterosiphonia,japonica,Japan,Chiba,,Shirahama,,34.901323,139.900717,3037,1968,5,11,M. Chihara,M. Chihara
TNS,154597,Heterosiphonia,japonica,Japan,Ibaraki,,Takahagi,,36.719419,140.73246,3037,2000,6,4,M. Nakaniwa,M. Nakaniwa
TNS,154621,Heterosiphonia,japonica,Japan,Ibaraki,,Takahagi,,36.719419,140.73246,3039,2001,5,10,M. Nakaniwa,M. Nakaniwa
TNS,163803,Heterosiphonia,japonica,Japan,Ibaraki,,Takahagi,,36.719419,140.73246,3038,2000,6,4,M. Nakaniwa,M. Nakaniwa
TNS,173393,Heterosiphonia,japonica,Japan,Ibaraki,,Takahagi,,36.719419,140.73246,3040,2001,5,10,M. Nakaniwa,M. Nakaniwa
TNS,181873,Heterosiphonia,japonica,Japan,Ibaraki,,Takahagi,,36.719419,140.73246,3041,2002,6,24,M. Nakaniwa,M. Nakaniwa
TNS,162589,Heterosiphonia,japonica,Japan,Kagawa,,Takamatsu,,34.359969,134.040591,4308,1982,12,7,S. Mitani,T. Kitayama
TNS,162615,Heterosiphonia,japonica,Japan,Kagawa,,Takamatsu,,34.359969,134.040591,4309,1991,3,7,S. Mitani,T. Kitayama
TNS,162616,Heterosiphonia,japonica,Japan,Kagawa,,Takamatsu,,34.359969,134.040591,4310,1991,3,7,S. Mitani,T. Kitayama
TNS,162617,Heterosiphonia,japonica,Japan,Kagawa,,Takamatsu,,34.359969,134.040591,4311,1991,3,7,S. Mitani,T. Kitayama
TNS,162635,Heterosiphonia,japonica,Japan,Kagawa,,Takamatsu,,34.359969,134.040591,4312,1991,3,13,S. Mitani,T. Kitayama
TNS,162657,Heterosiphonia,japonica,Japan,Kagawa,,Takamatsu,,34.359969,134.040591,4313,1991,3,17,S. Mitani,T. Kitayama
TNS,162661,Heterosiphonia,japonica,Japan,Kagawa,,Takamatsu,,34.359969,134.040591,4314,1991,3,17,S. Mitani,T. Kitayama
TNS,162733,Heterosiphonia,japonica,Japan,Kagawa,,Takamatsu,,34.359969,134.040591,4315,1991,3,25,S. Mitani,T. Kitayama
TNS,162734,Heterosiphonia,japonica,Japan,Kagawa,,Takamatsu,,34.359969,134.040591,4316,1991,3,25,S. Mitani,T. Kitayama
TNS,162764,Heterosiphonia,japonica,Japan,Kagawa,,Takamatsu,,34.359969,134.040591,4317,1991,4,28,S. Mitani,T. Kitayama
TNS,28749,Heterosiphonia,japonica,Japan,Chiba,,Tateyama,,34.99374,139.846239,3984,1969,4,7,M. Chihara,M. Chihara
TNS,154261,Heterosiphonia,japonica,Japan,Mie,,Toba,Shinju-jima,34.498613,136.841417,3037,1984,3,18,M. Tsumura,M. Tsumura
TNS,28721,Heterosiphonia,japonica,Japan,Aomori,,Tsuchiya,,40.90895,140.864626,3039,1967,8,6,M. Chihara,M. Chihara
TNS,28722,Heterosiphonia,japonica,Japan,Aomori,,Tsuchiya,,40.90895,140.864626,3040,1967,8,6,M. Chihara,M. Chihara
TNS,168729,Heterosiphonia,japonica,Japan,Aomori,,Tsuchiya,,40.90895,140.864626,3037,1967,8,3,,M. Yoshizaki
TNS,168730,Heterosiphonia,japonica,Japan,Aomori,,Tsuchiya,,40.90895,140.864626,3038,1967,8,3,,M. Yoshizaki
TNS,168737,Heterosiphonia,japonica,Japan,Aomori,,Tsuchiya,,40.90895,140.864626,3041,1967,8,6,M. Yoshizaki,M. Yoshizaki
TNS,168738,Heterosiphonia,japonica,Japan,Aomori,,Tsuchiya,,40.90895,140.864626,3042,1967,8,6,M. Yoshizaki,M. Yoshizaki
TNS,168739,Heterosiphonia,japonica,Japan,Aomori,,Tsuchiya,,40.90895,140.864626,3043,1967,8,6,M. Yoshizaki,M. Yoshizaki
TNS,168740,Heterosiphonia,japonica,Japan,Aomori,,Tsuchiya,,40.90895,140.864626,3044,1967,8,6,M. Yoshizaki,M. Yoshizaki
TNS,168744,Heterosiphonia,japonica,Japan,Aomori,,Tsuchiya,,40.90895,140.864626,3045,1967,8,6,M. Yoshizaki,M. Yoshizaki
TNS,162754,Heterosiphonia,japonica,Japan,Kagawa,,Uchinomi,,34.459612,134.274652,3403,1991,3,31,S. Mitani,T. Kitayama
TNS,166826,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8022,2007,4,30,M. Suzuki,M. Suzuki
TNS,176285,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8008,1995,**,**,M. Yoshizaki,M. Yoshizaki
TNS,179810,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8016,2001,**,**,M. Suzuki,M. Suzuki
TNS,179811,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8017,2001,**,**,M. Suzuki,M. Suzuki
TNS,179812,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8018,2001,**,**,M. Suzuki,M. Suzuki
TNS,179813,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8019,2001,**,**,M. Suzuki,M. Suzuki
TNS,182580,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8023,2007,4,30,M. Suzuki,M. Suzuki
TNS,182807,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8020,2002,6,22,M. Suzuki,M. Suzuki
TNS,182808,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8021,2002,6,25,M. Suzuki,M. Suzuki
TNS,182809,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8009,2001,6,22,M. Suzuki,M. Suzuki
TNS,182810,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8010,2001,6,22,M. Suzuki,M. Suzuki
TNS,182811,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8011,2001,6,22,M. Suzuki,M. Suzuki
TNS,182812,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8012,2001,6,22,M. Suzuki,M. Suzuki
TNS,182813,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8013,2001,6,22,M. Suzuki,M. Suzuki
TNS,182814,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8014,2001,6,22,M. Suzuki,M. Suzuki
TNS,182815,Heterosiphonia,japonica,Japan,Iwate,,Yamada,,39.466932,141.990855,8015,2001,6,22,M. Suzuki,M. Suzuki
TNS,158119,Heterosiphonia,japonica,Japan,Kanagawa,,Yokohama,,35.420096,139.692977,7304,1928,4,21,M. Higashi,
TNS,172898,Heterosiphonia,japonica,Japan,Kanagawa,,Yokosuka,,35.284452,139.684045,3038,1938,3,,S. Kato,
TNS,172901,Heterosiphonia,japonica,Japan,Kanagawa,,Yokosuka,,35.284452,139.684045,3037,1938,3,2,S. Kato,
TNS,182583,Heterosiphonia,japonica,Japan,Kanagawa,,Zushi,,35.287183,139.559463,3037,2001,2,22,M. Suzuki,M. Suzuki
TNS,182584,Heterosiphonia,japonica,Japan,Kanagawa,,Zushi,,35.287183,139.559463,3038,2001,2,22,M. Suzuki,M. Suzuki
TNS,182585,Heterosiphonia,japonica,Japan,Kanagawa,,Zushi,,35.287183,139.559463,3039,2001,2,22,M. Suzuki,M. Suzuki
TNS,182586,Heterosiphonia,japonica,Japan,Kanagawa,,Zushi,,35.287183,139.559463,3040,2001,2,22,M. Suzuki,M. Suzuki
TNS,182587,Heterosiphonia,japonica,Japan,Kanagawa,,Zushi,,35.287183,139.559463,3041,2001,2,22,M. Suzuki,M. Suzuki
TNS,166546,Heterosiphonia,japonica,Japan,Chiba,,,,35.172308,140.481472,86063,1965,4,7,T. Katagiri,
TNS,155604,Heterosiphonia,japonica,Japan,Ehime,,,,33.767636,132.628994,82664,1988,4,16,T. Kitayama,T. Kitayama
TNS,163055,Heterosiphonia,japonica,Japan,Kagawa,,,,34.208713,134.005143,52088,1995,4,10,S. Mitani,T. Kitayama
TNS,172900,Heterosiphonia,japonica,Japan,Kanagawa,,,,35.311869,139.257957,57576,1938,3,2,S. Kato,
TNS,172904,Heterosiphonia,japonica,Japan,Kanagawa,,,,35.311869,139.257957,57577,1941,4,14,,
TNS,28753,Heterosiphonia,japonica,Japan,Mie,,,,34.392161,136.681429,64689,1971,1,11,S. Hiraide,M. Chihara
TNS,28754,Heterosiphonia,japonica,Japan,Mie,,,,34.392161,136.681429,64690,1971,1,11,S. Hiraide,M. Chihara
TNS,28775,Heterosiphonia,japonica,Japan,Mie,,,,34.392161,136.681429,64691,1971,1,11,S. Hiraide,M. Chihara
TNS,28776,Heterosiphonia,japonica,Japan,Mie,,,,34.392161,136.681429,64692,1971,1,11,S. Hiraide,M. Chihara
TNS,28746,Heterosiphonia,japonica,Japan,Niigata,,,Sado,38.024276,138.376313,29442,1967,3,25,N. Kitami,M. Chihara
TNS,166550,Heterosiphonia,japonica,Japan,Shizuoka,,,,35.020959,138.347454,109296,1980,4,17,M. Chihara,
TNS,166551,Heterosiphonia,japonica,Japan,Shizuoka,,,,35.020959,138.347454,109297,1980,4,17,M. Chihara,
TNS,166552,Heterosiphonia,japonica,Japan,Shizuoka,,,,35.020959,138.347454,109298,1980,4,17,M. Chihara,
TNS,166553,Heterosiphonia,japonica,Japan,Shizuoka,,,,35.020959,138.347454,109299,1980,4,17,M. Chihara,
TNS,166554,Heterosiphonia,japonica,Japan,Shizuoka,,,,35.020959,138.347454,109300,1980,4,17,M. Chihara,
TNS,28756,Heterosiphonia,japonica,Japan,Tottori,,,,35.583577,134.219342,55582,1969,7,13,T. Habe,M. Chihara
TNS,28757,Heterosiphonia,japonica,Japan,Tottori,,,,35.583577,134.219342,55583,1969,7,13,T. Habe,M. Chihara
TNS,28758,Heterosiphonia,japonica,Japan,Tottori,,,,35.583577,134.219342,55584,1969,7,13,T. Habe,M. Chihara
KOPRI,KOPRI-DCD3036,Heterosiphonia,japonica,Korea,,,Goheung,,34.152325,127.0192806,,1993,5,23,D.S. Choi & W.J. Lee,D.S. Choi & W.J. Lee
KOPRI,KOPRI-DCD3035,Heterosiphonia,japonica,Korea,Chunnam,,Sangwangdeungdo,,35.15194444,126.1025694,,1994,6,24,H.-G. Choi,H.-G. Choi
KOPRI,KOPRI-DCD3031,Heterosiphonia,japonica,Korea,Namhae,,Mibeop,,37.05233056,126.0842861,,1994,12,15,H.-G. Choi,H.-G. Choi
KOPRI,KOPRI-DCD3028,Heterosiphonia,japonica,Korea,Donghae,,Jeoncheon,,37.1525,129.1358333,,1993,5,6,J. H. Ok,J. H. Ok
KOPRI,KOPRI-DCD3022,Heterosiphonia,japonica,Korea,Donghae,,Gamchusa,,37.00123611,129.1180194,,1993,4,25,M.S. Hwang & W.J. Lee,M.S. Hwang & W.J. Lee
KOPRI,KOPRI-DCD3014,Heterosiphonia,japonica,Korea,Sinan,,"Seongchon, Uido",,34.10192778,125.0005,,1991,12,,D.S. Choi,D.S. Choi
KOPRI,KOPRI-DCD3013,Heterosiphonia,japonica,Korea,Jeju Island,,Chagwido,,33.13369167,126.1513,,1987,4,28,Han-Gu Choi & H.-S. Kim,Han-Gu Choi & H.-S. Kim
KOPRI,KOPRI-DCD3011,Heterosiphonia,japonica,Korea,Wolseong,,Galram,,35.15059444,129.0514139,,1987,2,6,H.S. Jeong,H.S. Jeong
KOPRI,KOPRI-DCD3010,Heterosiphonia,japonica,Korea,Jeju Island,,Seongsanpo,,33.11833333,126.1000194,,1986,2,10,Han-Gu Choi & H.-S. Kim,Han-Gu Choi & H.-S. Kim
KOPRI,KOPRI-DCD3008,Heterosiphonia,japonica,Korea,Jeju Island,,Seongsanpo,,33.118375,126.1000194,,1986,2,10,Han-Gu Choi & H.-S. Kim,Han-Gu Choi & H.-S. Kim
KOPRI,KOPRI-DCD3007,Heterosiphonia,japonica,Korea,Baekryeongdo,,Yonggipo,,37.11868333,124.0689389,,1987,7,28,Y.S. Oh,Y.S. Oh
KOPRI,KOPRI-DCD3006,Heterosiphonia,japonica,Korea,"Uldo, Kyunggi",,Ongjingun,,37.06931111,129.1511111,,1986,8,22,G.H. Kim & W.J. Lee,G.H. Kim & W.J. Lee
RBGE,200704-2 FK,,,UK,Scotland,,"United Kingdom:Scotland:(VC 96/106) Easterness/East Ross:Moray Firth, pontoon of fish farm",,57.542845,-4.134491,8796,2004,7,20,"Dougall, D.",
UCJEPS,UC1469106,,,Japan,Shizuoka,,"Honshu, Shizuoka prefecture, Shimoda-shi, Tohji",on rocks in the subtidal zone,34.633333,138.833333,,1986,3,13,Jiro Tanaka,
UCJEPS,UC1854975,,,Japan,Shizuoka,,"Onmaesaki, Toomi province [Omaezaki]",,34.648144,138.148127,4377,1944,4,22,T. Segi,
UCJEPS,UC1854976,,,Japan,,,"Rishiri Island, Hokkaido",,45.180556,141.243056,20397,1968,8,29,T. Kaneko,
UCJEPS,UC1854977,,,Japan,Kanagawa,,"Yenoshima, Sagami province",,35.302538,139.48271,1238,1932,4,,,
UCJEPS,UC1854978,,,Japan,Aichi,,"Toyohama, Owari province",,34.708256,136.92887,3920,1947,4,25,K. Inagaki,
UCJEPS,UC1854979,,,Japan,Aichi,,"Toyohama, Owari province",,34.712419,136.92578,3031,1947,5,25,K. Inagaki,
UCJEPS,UC1854980,,,Japan,Aichi,,"Toyohama, Owari province",,34.711854,136.930586,2403,1947,4,25,K. Inagaki,
UCJEPS,UC418161,,,Japan,Saga,,"Karatsu, Kyushu",,33.4425,129.969722,3964,1929,5,4,K. Okamura,
UCJEPS,UC794249,,,Japan,Kanagawa,,"Yenoshima, Sagami province",,35.302538,139.48271,1051,1932,4,,,
CPNWH,1303111,,,Canada,British Columbia,,"Skeena-Queen Charolette, Hazardous cove, Haida Gwaii (Queen Charlotte Islands)",,53.2,-133,,1953,7,28,Robert F. Scagel,
CPNWH,1273003,,,Canada,British Columbia,,"Flatrock island, south entrance to houston stewart channel, queen charlotte.",,53.26,-132.09,,1976,4,1,J. Root,
CPNWH,1273571,,,Canada,British Columbia,,"West of the entrance to welcome harbour, henry island.",,54.04,-130.7,,1983,1,29,M.W. Hawkes,
CPNWH,1273019,,,Canada,British Columbia,,"Southeast side of cohoe point, east side of langara island.",,54.226,-132.96,,1976,3,29,C. E. Tanner,
CPNWH,1273023,,,Canada,British Columbia,,"Southeast side of cohoe point, east side of langara island.",,54.226,-132.96,,1976,3,29,M.W. Hawkes,
CPNWH,1303112,,,Canada,British Columbia,,"Skeena-Queen Charolette, Andrews Point, east side of Langara Island, Haida Gwaii (Queen Charlotte Islands)",,54.24,-132.96,,1976,3,29,Judy Root,
CPNWH,1273009,,,Canada,British Columbia,,"S. Gulf Islands, Rowboat Point, Gaviola Island, Flat Top Islands.",,54.51,-130.46,,1972,7,16,R. E. Foreman,
CPNWH,1273030,,,U.S.A.,California,,South end of carmel beach.,,36.551963,-121.932813,8796,1969,6,5,I.A. Abbott,
CPNWH,1273031,,,Japan,,,"Kakura-ne, matsushima bay, miyagi prefecture.",,38.351913,141.093327,1203,1966,7,13,T. Yoshida,
CPNWH,1273032,,,Japan,,,"Kakura-ne, matsushima bay, miyagi prefecture.",,38.351913,141.093327,7786,1966,7,13,T. Yoshida,
CPNWH,1273033,,,Japan,,,"Shobuta, miyagi prefecture.",,43.366667,143.8,7786,1965,6,3,T. Yoshida,
CPNWH,1273034,,,Japan,,,Shitirigahama.,,35.304631,139.506147,3036,1951,3,12,Anon,
CPNWH,1273035,,,Japan,,,Onahama.,,36.93628,140.897098,2083,1951,3,27,Anon,
FR NMNH,PC0077723,,,JP,Kagawa-ken,,Megi-jima,,34.405,134.057,,1990,4,2,"Enomoto, S.",
FR NMNH,PC0077724,,,JP,Kagawa-ken,,Megi-jima,,34.405,134.057,,1990,4,2,"Enomoto, S.",
FR NMNH,PC0119095,,,,Oki Islands,,Tsuma Bay,,36.184484,133.234706,1131,1993,4,12,Kajimura Mitsuo,
UK NHM,4788622,,,Japan,,,,,34.20704025,133.9809924,,1990,4,,,
UK NHM,2824458,,,United Kingdom,,,,Midlittoral pools,55.2065,-6.658401,,2012,3,20,Nearest Named Place: Port Rush,Ian Tittley
UK NHM,2824436,,,United Kingdom,,,,Epiphytic on larger algae; drift,54.39138889,5.576111111,,2011,4,6,"Stangford Lough, Ballyhenry Island",Ian Tittley
UK NHM,2473610,,,United Kingdom,,,,2.3m below MSL.,50.59776781,-2.456596191,,2005,3,25,"Weymouth, Portland Harbour",Lin Baldock
UK NHM,4860793,,,Japan,,,,,36.184484,133.234706,1131,1993,4,12,Nearest Named Place: Tsuma Bay,
BSO,BSO-001,,,United States,,,"Lunging Island, Isles of Shoals","subtidal, 35 ft",42.976858,-70.625383,71,2019,6,24,BSO,BSO
BSO,BSO-002,,,United States,,,"Haley's Cove, Gosport Harbor, Isles of Shoals","Subtidal 4 m, Epilithic",42.981508,-70.612337,63,2014,6,11,"CDW, ASL, & KLM","CDW, ASL, & KLM"
BSO,BSO-003,,,United States,,,"Haley's Cove, Gosport Harbor, Isles of Shoals","Subtidal 4m, Epilithic",42.981508,-70.612337,63,2014,6,11,"CDW, ASL, & KLM","CDW, ASL, & KLM"
BSO,BSO-005,,,United States,,,"Babb's Cove, Appledore Island, Isles of Shoals","Subtidal 4m, Epiphytic",42.987461,-70.617412,33,2014,6,22,KLM & ASL,KLM & ASL
BSO,BSO-008,,,United States,,,"Lunging Island Cove, Isles of Shoals","Subtidal 7m, Epiphytic",42.976877,-70.625341,60,2014,6,17,KLM & ASL,KLM & ASL
BSO,BSO-012,,,United States,,,"The Cribs, Appledore Island, Isles of Shoals",,42.988901,-70.617439,38,2016,10,3,KLM,BSO
BSO,BSO-017,,,United States,Maine,,"Nubble Point, York ME",,43.166583,-70.592229,73,2016,9,22,KLM & BSO,BSO
BSO,BSO-018,,,United States,Maine,,"Nubble Point, York ME",,43.166583,-70.592229,73,2016,8,26,BSO & JD,BSO
BSO,BSO-021,,,United States,,,"Star Island South, Isles of Shoals",,42.973091,-70.615279,74,2016,7,6,BSO & KLM,BSO
BSO,BSO-024,,,United States,,,"Lunging Island Cove, Isles of Shoals",,42.976877,-70.625341,60,2016,7,1,BSO & KLM,BSO
BSO,BSO-025,,,United States,,,"Babb's Cove, Appledore Island, Isles of Shoals",,42.987461,-70.617412,33,2016,6,27,BSO,BSO
BSO,BSO-027,,,United States,,,"Nubble Point, York ME",,43.166583,-70.592229,73,2016,8,9,BSO & KLM,BSO
BSO,BSO-029,,,United States,,,"Lunging Island Cove, Isles of Shoals","Subtidal 7m, Epilithic",42.976877,-70.625341,60,2014,6,17,KLM & ASL,KLM & ASL
BSO,BSO-031,,,United States,,,South dock side - Babb's Cove,"3m, Epilithic",42.987231,-70.617495,35,2014,6,10,CDW & ASL,CDW & ASL
BSO,BSO-032,,,United States,,,South of dock - Babb's Cove,"3 m, Epilithic",42.987231,-70.617495,35,2014,6,10,CDW & ASL,CDW & ASL
BSO,BSO-034,,,United States,New Hampshire,,UNH Marine Lab,,43.071937,-70.711598,62,2018,7,25,BSO,BSO
BSO,BSO-035,,,United States,New York,Suffolk,"Bayport, NY, on beach",,40.728,-73.054,,2019,6,13,BSO,BSO
GBIF,1987703797,,,JP,,,"Megi-jima, kagawa-ken, seto inland sea",,34.41,134.06,923,1990,,,T. Yoshida,C. W. Schneider
GBIF,1987713171,,,JP,Honshu,,"Shizuoka prefecture, shimoda-shi, tohji",,34.6,138.8,9229,1986,3,13,Jiro Tanaka,Robert F. Scagel
GBIF,1321024110,,,JP,Shizuoka,,"Tohji, Shimoda-shi",,34.6333,138.833,,1986,3,13,"Tanaka, J.",Robert F. Scagel
GBIF,2236083516,,,US,Connecticut,,"Pleasure Beach, Waterford",,41.308,-72.1484,,2011,3,28,"Schneider, C. W.",R. G. Hooper
GBIF,2236047255,,,US,Rhode Island,,"Quonochontaug Central Beach, Charleston",,41.3368,-71.7023,,2009,8,12,"Schneider, C. W.",M.W. Hawkes
GBIF,1987697372,,,US,Washington,,Between cattle point and goose island,,48.45,-122.96,745,1949,7,21,J.C.Oliveira,R. E. Foreman
GBIF,1987676548,,,US,Washington,,Between cattle point and goose island,,48.45,-122.96,745,1949,7,21,J.C.Oliveira,M. Roberge
GBIF,1987648747,,,CA,British Columbia,,Senanus island,,48.6,-123.5,7449,1975,5,10,R. G. Hooper,M. Roberge
GBIF,1987648229,,,CA,British Columbia,,"Execution rock, Bamfield, Vancouver Island",,48.8,-125.2,7449,1978,5,28,J.C.Oliveira,M. Roberge
GBIF,1987707505,,,CA,British Columbia,,"Execution rock, second beach, Bamfield, Vancouver Island",,48.8,-125.2,7449,1974,5,8,J.L. Celestino,"K. Baillie, D. R. Pace"
