gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2005073605,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,c1d5879d-bb9c-4c98-89cd-a9d0bca0b2fc,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Fort Stark, Newcastle, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.058681,-70.712429,369,,,,,,2014-01-15T00:00:00Z,15,1,2014,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-619604,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,R. Eriksen,,,2019-09-20T19:24:53.315Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005074419,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,59a90b42-c413-4fe8-8b40-c59fc4593413,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Fort Foster, Kittery, ME",Maine,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.06629,-70.691924,317,,,,,,2012-09-30T00:00:00Z,30,9,2012,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-619744,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,A. C. Mathieson,,,2019-09-20T19:24:54.481Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005003647,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,bf8a14ce-da03-4926-89fe-31982f57e944,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Seagrass Net Site within Great Bay, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.067792,-70.835929,1809,,,,,,2017-06-26T00:00:00Z,26,6,2017,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-624150,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:54.565Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005086386,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,d5382bc7-6178-49fe-b03a-f7789567f5a9,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Fort Foster, Kittery, ME",Maine,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.068682,-70.69209,485,,,,,,2016-07-04T00:00:00Z,4,7,2016,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-621996,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,A. C. Mathieson,,,2019-09-20T19:24:53.665Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005073712,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,e0b757a6-cff4-4ca8-bf2d-27022f681a51,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"near Nannies Island, Great Bay, Newfield, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.069077,-70.862751,20,,,,,,2012-08-07T00:00:00Z,7,8,2012,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-619716,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:53.684Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005073708,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,e0c4e38f-f3ce-4fa2-b335-28b7e433e48b,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"near Nannies Island, Great Bay, Newfield, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.069077,-70.862751,20,,,,,,2012-08-07T00:00:00Z,7,8,2012,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-619715,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:58.604Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005073703,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,3c3d4b08-1e30-485e-8151-8dc886f0cf2c,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"near Nannies Island, Great Bay, Newfield, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.069077,-70.862751,20,,,,,,2012-08-07T00:00:00Z,7,8,2012,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-619714,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:53.687Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005074533,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,db558730-08f6-4fc5-81eb-b0c4080f8fca,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"hydrographic buoy within middle of Great Bay, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.069791,-70.883218,647,,,,,,2012-12-16T00:00:00Z,16,12,2012,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-619848,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,A. C. Mathieson,,,2019-09-20T19:24:53.881Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005085019,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,aacc475a-b367-4370-83fe-998539a2bfcf,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"middle of Great Bay at Seagrass net site, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.070931,-70.876355,1766,,,,,,2015-07-03T00:00:00Z,3,7,2015,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-621560,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:54.414Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005085829,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,afe03a67-6617-4f92-868d-97c8555a10ab,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Seagrass Net NH9.2A, Great Bay, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.070931,-70.872321,5110,,,,,,2016-07-06T00:00:00Z,6,7,2016,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-622257,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:53.134Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005084870,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,76651fbd-b74a-4e2b-8b9e-947e989b2e68,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Middle of central mud flat within Great Bay and Seagrass Net Site, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.071558,-70.877643,2533,,,,,,2015-10-30T00:00:00Z,30,10,2015,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-621470,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short; K. Short,,,2019-09-20T19:24:53.975Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005087374,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,8a21d11b-5821-43d0-a4fa-77bcedc69d4e,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"University of New Hampshire's Coastal Marine Laboratory, Newcastle, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.07172,-70.709751,267,,,,,,2013-08-05T00:00:00Z,5,8,2013,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-623730,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,A. C. Mathieson,,,2019-09-20T19:24:53.996Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005087313,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,129217be-bf5e-4b25-bcec-ea10119709de,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"University of New Hampshire's Coastal Marine Laboratory, Newcastle, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.07172,-70.709751,267,,,,,,2013-08-05T00:00:00Z,5,8,2013,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-623708,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,A. C. Mathieson,,,2019-09-20T19:24:53.860Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005086355,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,cc08e59a-3d2c-4066-ba23-fa944b435c6b,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Nannie Island, SCUBA, Great Bay, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.073059,-70.870948,2995,,,,,,2016-07-26T00:00:00Z,26,7,2016,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-621994,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:55.116Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005074447,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,84753c46-f80d-4ff3-a568-27a83331d2c1,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Central Great Bay, near Lubberland Creek mouth, Newmarket, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.073969,-70.906245,502,,,,,,2012-08-07T00:00:00Z,7,8,2012,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-619731,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:53.140Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005074307,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,5474a532-19e6-456f-9254-b091182b9419,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Central Great Bay, Near Lubberland Creek Mouth, Newmarket, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.073969,-70.906245,502,,,,,,2012-08-07T00:00:00Z,7,8,2012,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-619730,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:53.845Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005084922,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,40accf23-70e0-42a6-bdc6-6aae8cbb1a64,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"offshore from Lubberland Creek, Newmarket, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.074194,-70.909835,355,,,,,,2015-07-30T00:00:00Z,30,7,2015,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-621539,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:53.726Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005084786,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,07d99d3e-d4c3-4a85-87d8-f14ee4dd83e8,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"offshore from Lubberland Creek, Newmarket, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.074194,-70.909835,355,,,,,,2015-04-20T00:00:00Z,20,4,2015,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-621391,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:53.751Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005087059,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,e452216d-4672-4d1c-8002-26d5922327c5,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Four Tree Island, Portsmouth, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.076755,-70.748108,205,,,,,,2016-10-18T00:00:00Z,18,10,2016,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-623229,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,D. Burdick,,,2019-09-20T19:24:52.845Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005087047,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,01293ab9-8928-4b21-9af3-c712fd982346,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Four Tree Island, Portsmouth, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.076755,-70.748108,205,,,,,,2016-07-26T00:00:00Z,26,7,2016,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-623186,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,A. C. Mathieson,,,2019-09-20T19:24:52.897Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005085877,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,3850548a-8f85-45eb-9dc4-3756b82a38ec,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Four Tree Island, Portsmouth, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.076755,-70.748108,205,,,,,,2016-07-25T00:00:00Z,25,7,2016,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-622007,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,D. Burdick,,,2019-09-20T19:24:52.892Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005086016,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,8753fed6-d501-4e4d-96f9-aa1680d5d5af,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"mouth of Lubberland Creek, Newmarket, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.076916,-70.91941,2001,,,,,,2015-08-19T00:00:00Z,19,8,2015,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-621826,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:54.529Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005087274,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,bbe0e0fe-92b1-4fc0-ae51-5344eabd79e0,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Green Beach, between Thomas and Woodman Points, Great Bay, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.077804,-70.859919,501,,,,,,2016-06-20T00:00:00Z,20,6,2016,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-623679,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:54.022Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005087022,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,1cc3ed8e-edb7-4204-b8af-5289938518e4,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"offshore and south of Thomas Point, Newington, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.082482,-70.863266,245,,,,,,2016-08-05T00:00:00Z,5,8,2016,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-623176,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:53.989Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005084807,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,dc3682e4-8dd5-453f-8095-71fd93b4676e,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Thomas Point, Great Bay, Newington, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.082482,-70.863266,245,,,,,,2015-07-03T00:00:00Z,3,7,2015,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-621380,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:54.294Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005084787,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,da75324a-d227-4a1e-97ea-2041ded41825,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Thomas Point, Great Bay, Newington, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.082482,-70.863266,245,,,,,,2015-07-03T00:00:00Z,3,7,2015,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-621381,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:53.242Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005075815,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,f6cdac40-a16a-424a-b8ad-b9e330381b77,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Near Footman Island, Great Bay, Durham, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.086607,-70.871817,71,,,,,,2014-11-25T00:00:00Z,25,11,2014,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-620660,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,F. Short,,,2019-09-20T19:24:54.657Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005003669,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,7108f544-4f75-414b-9f9d-9b75e6ebc25a,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Adams Point, at Jackson Estuarine Laboratory Dock Area, Durham, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.089746,-70.866168,386,,,,,,2017-08-29T00:00:00Z,29,8,2017,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-624157,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,A. C. Mathieson,,,2019-09-20T19:24:52.751Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005086221,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,d98f5b4c-ff4c-4f27-bb56-4a3dd23e802e,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Adams Point, Jackson Estuarine Laboratory dock, Durham, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.089809,-70.866168,602,,,,,,2016-08-21T00:00:00Z,21,8,2016,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-621988,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,A. C. Mathieson,,,2019-09-20T19:24:54.514Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005003685,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,956155f6-832e-47ce-8d93-81ebfc941d5d,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Adams Point, Durham, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.089809,-70.866168,602,,,,,,2017-03-01T00:00:00Z,1,3,2017,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-624142,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,A. C. Mathieson,,,2019-09-20T19:24:55.375Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005003592,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,bd0306db-4cd6-4248-826d-aa8197db24d2,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"Adams Point, Durham, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.089809,-70.866168,602,,,,,,2017-09-30T00:00:00Z,30,9,2017,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-624068,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,A. C. Mathieson,,,2019-09-20T19:24:55.375Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005087030,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,41735ce6-0f8c-4b73-857c-a44a9fede970,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"voucher specimens for aerial photography, Little Bay to Great Bay, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.091286,-70.862653,2208,,,,,,2016-09-08T00:00:00Z,8,9,2016,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-623187,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,D. Burdick; S. Barker and K. Matso,,,2019-09-20T19:24:56.586Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
2005087023,675bbffd-ff44-4b8a-a1b9-d520ec9220c9,13880b32-0d88-465f-b74b-dd76227b00aa,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,Dasysiphonia japonica,,SPECIES,Dasysiphonia japonica (Yendo) H.-S.Kim,Dasysiphonia japonica,(Yendo) H.-S.Kim,US,"voucher specimens for aerial photography, Little Bay to Great Bay, NH",New Hampshire,,,04070a2c-4604-4264-9c72-31d3f29a41f2,43.091286,-70.862653,2208,,,,,,2016-09-08T00:00:00Z,8,9,2016,7682935,7682935,PRESERVED_SPECIMEN,NHA,,NHA-623195,,Nomenclatural Adjustment,2018-09-24T00:00:00Z,CC_BY_4_0,,D. Burdick; S. Barker and K. Matso,,,2019-09-20T19:24:54.817Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
