gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,genericName,acceptedScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated
1413029417,,,,,,,,,,,,,,,,,,,,,,,,,,urn:catalog:KMN:A:2601,,,,,,,,,,CC_BY_4_0,,,2016-03-23T00:00:00Z,,,,,,,,,,,,,,,,,,,,KMN,A,,,PRESERVED_SPECIMEN,,,,urn:catalog:KMN:A:2601,2601,,Asbjørn Lie,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-30T00:00:00Z,,,,2013,10,30,,,,,,,,,,,,,,,,NO,Aust-Agder,Grimstad,,"Toresholla, Vikkilen Innsiden av terneskjæret",,,,,,,,58.352062,8.605572,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per Arvid Åsen,2013-10-30T00:00:00Z,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,f60aa56f-cbb7-4f55-8a6d-67288d5ba9b1,NO,2019-09-20T20:03:46.918Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2019-08-06T06:45:58.440Z,2019-09-24T13:28:57.108Z,TRUE
1342222461,,,,,,,,,,,,,,,,,,,,,,,,,,SANT:SANT-Algae:29584-A,,,,,,,,,,CC_BY_NC_4_0,,,,,,,,,,,,,,,,,,,,http://biocol.org/urn:lsid:biocol.org:col:14309,,,SANT,SANT-Algae,,,PRESERVED_SPECIMEN,,,,SANT:SANT-Algae:29584-A,29584,,"I. Bárbara, A. García-Fernández & V. García-Redondo",,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-21T00:00:00Z,,,,2015,7,21,,Submareal (5m) sobre Cystoseira baccata,,,,,,,,,,,,,,ES,Lu,,,"Lugo: San Ciprián, Xove, Punta Gallino","Lugo: San Ciprián, Xove, Punta Gallino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dasysiphonia japonica (Yendo) H.-S.Kim,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,ACCEPTED,,,17a729a0-7ed1-11df-8c4a-0800200c9a66,ES,2019-09-20T19:24:54.046Z,,,,,,,,,FALSE,FALSE,7682935,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Dasysiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2017-02-27T17:00:01.118Z,2017-10-08T21:18:09.438Z,TRUE
1342222376,,,,,,,,,,,,,,,,,,,,,,,,,,SANT:SANT-Algae:29585-A,,,,,,,,,,CC_BY_NC_4_0,,,,,,,,,,,,,,,,,,,,http://biocol.org/urn:lsid:biocol.org:col:14309,,,SANT,SANT-Algae,,,PRESERVED_SPECIMEN,,,,SANT:SANT-Algae:29585-A,29585,,"I. Bárbara, A. García-Fernández & V. García-Redondo",,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-21T00:00:00Z,,,,2015,7,21,,Submareal (5m) sobre Cystoseira baccata,,,,,,,,,,,,,,ES,Lu,,,"Lugo: San Ciprián, Xove, Punta Gallino","Lugo: San Ciprián, Xove, Punta Gallino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dasysiphonia japonica (Yendo) H.-S.Kim,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,ACCEPTED,,,17a729a0-7ed1-11df-8c4a-0800200c9a66,ES,2019-09-20T19:24:52.870Z,,,,,,,,,FALSE,FALSE,7682935,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Dasysiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2017-02-27T17:00:01.123Z,2017-10-08T21:18:09.418Z,TRUE
1342222269,,,,,,,,,,,,,,,,,,,,,,,,,,SANT:SANT-Algae:29398-A,,,,,,,,,,CC_BY_NC_4_0,,,,,,,,,,,,,,,,,,,,http://biocol.org/urn:lsid:biocol.org:col:14309,,,SANT,SANT-Algae,,,PRESERVED_SPECIMEN,,,,SANT:SANT-Algae:29398-A,29398,,V. García-Redondo & I. Bárbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-19T00:00:00Z,,,,2015,3,19,,Submareal (1-2 m) en pradera de Zostera marina,,,,,,,,,,,,,,ES,C,,,"A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol","A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dasysiphonia japonica (Yendo) H.-S.Kim,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,ACCEPTED,,,17a729a0-7ed1-11df-8c4a-0800200c9a66,ES,2019-09-20T19:24:53.736Z,,,,,,,,,FALSE,FALSE,7682935,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Dasysiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2017-02-27T17:00:01.118Z,2017-10-08T21:18:09.506Z,TRUE
1342222249,,,,,,,,,,,,,,,,,,,,,,,,,,SANT:SANT-Algae:29369-A,,,,,,,,,,CC_BY_NC_4_0,,,,,,,,,,,,,,,,,,,,http://biocol.org/urn:lsid:biocol.org:col:14309,,,SANT,SANT-Algae,,,PRESERVED_SPECIMEN,,,,SANT:SANT-Algae:29369-A,29369,,V. García-Redondo & I. Bárbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-20T00:00:00Z,,,,2015,2,20,,Submareal (1-2 m) en pradera de Zostera marina,,,,,,,,,,,,,,ES,C,,,"A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol","A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dasysiphonia japonica (Yendo) H.-S.Kim,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,ACCEPTED,,,17a729a0-7ed1-11df-8c4a-0800200c9a66,ES,2019-09-20T19:24:52.869Z,,,,,,,,,FALSE,FALSE,7682935,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Dasysiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2017-02-27T17:00:01.016Z,2017-10-08T21:18:09.497Z,TRUE
1342222204,,,,,,,,,,,,,,,,,,,,,,,,,,SANT:SANT-Algae:29380-A,,,,,,,,,,CC_BY_NC_4_0,,,,,,,,,,,,,,,,,,,,http://biocol.org/urn:lsid:biocol.org:col:14309,,,SANT,SANT-Algae,,,PRESERVED_SPECIMEN,,,,SANT:SANT-Algae:29380-A,29380,,V. García-Redondo & I. Bárbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-27T00:00:00Z,,,,2015,1,27,,Submareal (1-2 m) en pradera de Zostera marina,,,,,,,,,,,,,,ES,C,,,"A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol","A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dasysiphonia japonica (Yendo) H.-S.Kim,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,ACCEPTED,,,17a729a0-7ed1-11df-8c4a-0800200c9a66,ES,2019-09-20T19:24:52.312Z,,,,,,,,,FALSE,FALSE,7682935,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Dasysiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2017-02-27T17:00:01.050Z,2017-10-08T21:18:09.506Z,TRUE
1342222174,,,,,,,,,,,,,,,,,,,,,,,,,,SANT:SANT-Algae:29314-A,,,,,,,,,,CC_BY_NC_4_0,,,,,,,,,,,,,,,,,,,,http://biocol.org/urn:lsid:biocol.org:col:14309,,,SANT,SANT-Algae,,,PRESERVED_SPECIMEN,,,,SANT:SANT-Algae:29314-A,29314,,"I. Bárbara, Bagnaro, Hildebrand, V. Peña & O. de Clerck",,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-11T00:00:00Z,,,,2014,5,11,,Submareal (1-2 m) en pradera de Zostera marina,,,,,,,,,,,,,,ES,C,,,"A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol","A Coruña: Castillo de San Felipe, Ferrol, Ría de Ferrol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,17a729a0-7ed1-11df-8c4a-0800200c9a66,ES,2019-09-20T20:03:39.391Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2017-02-27T17:00:01.115Z,2017-10-08T21:18:09.524Z,TRUE
1342222103,,,,,,,,,,,,,,,,,,,,,,,,,,SANT:SANT-Algae:29295-A,,,,,,,,,,CC_BY_NC_4_0,,,,,,,,,,,,,,,,,,,,http://biocol.org/urn:lsid:biocol.org:col:14309,,,SANT,SANT-Algae,,,PRESERVED_SPECIMEN,,,,SANT:SANT-Algae:29295-A,29295,,"V. García-Redondo, A. García-Fernández & I. Bárbara",,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-07-24T00:00:00Z,,,,2014,7,24,,Submareal (1 m) sobre Zostera marina,,,,,,,,,,,,,,ES,C,,,"A Coruña: Playa de Sada cerca río, Ría de Ares y Betanzos","A Coruña: Playa de Sada cerca río, Ría de Ares y Betanzos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,17a729a0-7ed1-11df-8c4a-0800200c9a66,ES,2019-09-20T20:03:39.342Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2017-02-27T17:00:01.158Z,2017-10-08T21:18:09.603Z,TRUE
1322984127,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3ffcd6ca4-27e2-445a-be55-0689b04225d0,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3ffcd6ca4-27e2-445a-be55-0689b04225d0,95729,734,Collector unknown,1,,,,,,,,,Microslide,,,,,,,,,,,,,,,,,,,,,,,,,-- --- ----,,,,,,,,,,"Unknown, Unknown",,,,,ZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,"Plantae, Rhodophyta, Ceramiales, Dasyaceae",Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2019-09-20T20:03:39.904Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-07-02T13:38:10.158Z,2019-09-09T21:58:36.263Z,FALSE
1322982305,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3ffb93c74-d987-409f-8279-0d5bcb04ac91,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3ffb93c74-d987-409f-8279-0d5bcb04ac91,95544,s.n.,N. Nicholson,1,,,,,,,,,Microslide,,,,,,,,,,,,,,,,,,1965-04-11T00:00:00Z,,101,101,1965,4,11,11-Apr-65,,,,,,,,,,"North America, United States, California, Monterey County",NORTH_AMERICA,,,,US,California,Monterey County,,Carmel Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,"Plantae, Rhodophyta, Ceramiales, Dasyaceae",Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2019-09-20T20:03:39.913Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-07-02T13:38:09.802Z,2019-09-09T21:58:35.643Z,TRUE
1322795981,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3f778f7af-c490-4d86-8bdb-d92d336658c8,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3f778f7af-c490-4d86-8bdb-d92d336658c8,95545,s.n.,I. A. Abbott,1,,,,,,,,,Microslide,,,,,,,,,,,,,,,,,,1965-06-21T00:00:00Z,,172,172,1965,6,21,21-Jun-65,,,,,,,,,,"North America, United States, California, Monterey County",NORTH_AMERICA,,,,US,California,Monterey County,,Off Monterey Marina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,"Plantae, Rhodophyta, Ceramiales, Dasyaceae",Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2019-09-20T20:03:39.908Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-07-02T13:37:26.889Z,2019-09-09T21:57:09.455Z,TRUE
1322139797,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3da6ede03-905d-4c79-a8a1-9e7855016822,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3da6ede03-905d-4c79-a8a1-9e7855016822,166420,IAA 3899,I. A. Abbott,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-04-25T00:00:00Z,,115,115,1966,4,25,25-Apr-66,,,,,,,,,,"North America, United States, California, Monterey County",NORTH_AMERICA,,,,US,California,Monterey County,,Carmel Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,"Plantae, Rhodophyta, Ceramiales, Dasyaceae",Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2019-09-20T20:03:39.899Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-07-02T13:34:55.209Z,2019-09-09T21:46:28.409Z,TRUE
1321852719,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3cdb440b4-e47b-425c-8799-ec7f9ecb83b1,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3cdb440b4-e47b-425c-8799-ec7f9ecb83b1,11371,PSD 2348,N. Richardson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1967-06-28T00:00:00Z,,179,179,1967,6,28,28-Jun-67,,,,,,,,,,"North America, United States, Washington, San Juan County, San Juan Islands, Turn Island",NORTH_AMERICA,,San Juan Islands,Turn Island,US,Washington,San Juan County,,Off Turn Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,"Plantae, Rhodophyta, Ceramiales, Dasyaceae",Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2019-09-20T20:03:43.857Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-07-02T13:33:48.796Z,2019-09-09T21:44:21.561Z,TRUE
1321373831,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3b87d89c3-5786-4bd5-9ffb-346876fe787b,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3b87d89c3-5786-4bd5-9ffb-346876fe787b,166419,s.n.,I. A. Abbott,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-05-07T00:00:00Z,,127,127,1966,5,7,7-May-66,,,,,,,,,,"North America, United States, California, Monterey County",NORTH_AMERICA,,,,US,California,Monterey County,,"Carmel Beach, Monterey Peninsula",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,"Plantae, Rhodophyta, Ceramiales, Dasyaceae",Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2019-09-20T20:03:43.846Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-07-02T13:31:55.562Z,2019-09-09T21:35:55.648Z,TRUE
1321024110,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3a9059a13-e7c1-4e93-bf01-46e6d2d8fd1f,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3a9059a13-e7c1-4e93-bf01-46e6d2d8fd1f,96240,45,J. Tanaka,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1986-03-13T00:00:00Z,,72,72,1986,3,13,13-Mar-86,,,,,,,,,,"Asia-Temperate, Japan, Shizuoka , Honshu",ASIA,,,Honshu,JP,Shizuoka,,,"Tohji, Shimoda-shi",,,,,,,,34.6333,138.833,,,,Degrees Minutes Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tanaka, J.",,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,"Plantae, Rhodophyta, Ceramiales, Dasyaceae",Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2019-09-20T20:03:43.835Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84,,TRUE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-07-02T13:30:34.030Z,2019-09-09T21:30:52.008Z,FALSE
1320870170,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3a239db92-bbd7-40a9-8739-8febd692e276,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3a239db92-bbd7-40a9-8739-8febd692e276,84350,IAA 6844,John West Laboratory,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-08-20T00:00:00Z,,232,232,1970,8,20,20-Aug-70,,,,,,,,,,"North America, United States, California, Alameda County",NORTH_AMERICA,,,,US,California,Alameda County,,"Berkeley, University of California, LSB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,"Plantae, Rhodophyta, Ceramiales, Dasyaceae",Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2019-09-20T20:03:43.852Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-07-02T13:29:58.193Z,2019-09-09T21:29:35.479Z,TRUE
1320828310,,,,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3a061bf4c-de27-4303-8283-6bd6d9ecb68a,,,,,,,,,,CC0_1_0,,,,,,,,,,,,,,,,,,PhysicalObject,,http://biocol.org/urn:lsid:biocol.org:col:34871,,,US,Botany,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,,http://n2t.net/ark:/65665/3a061bf4c-de27-4303-8283-6bd6d9ecb68a,201491,MY 44-092,M. Yoshizaki,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1969-04-19T00:00:00Z,,109,109,1969,4,19,19-Apr-69,,,,,,,,,,"Asia-Temperate, Japan, Chiba , Honshu",ASIA,,,Honshu,JP,Chiba,,,Nemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yoshizaki, M.",,,,,,,,,,,,,Heterosiphonia japonica Yendo,,,,,,,"Plantae, Rhodophyta, Ceramiales, Dasyaceae",Plantae,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasysiphonia,,japonica,,SPECIES,,,,SYNONYM,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2019-09-20T20:03:43.867Z,,,,,,,,,FALSE,FALSE,2659055,7682935,6,106,342,665,4893,2658953,,7682935,Dasysiphonia japonica,Heterosiphonia,Dasysiphonia japonica (Yendo) H.-S.Kim,,DWC_ARCHIVE,2018-07-02T13:29:48.552Z,2019-09-09T21:29:15.429Z,FALSE
